ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NAVA,0255,Healthcare,24,"Navamedic ASA, a pharmaceutical company, markets and sells pharmaceuticals and other health care products in Northern European region. The company's product portfolio includes generic, branded, and patented pharmaceuticals, as well as medical devices, food supplements, cosmetics, and other health care products. It also distributes medical nutrition products for various metabolic disorders, including phenylketonuria, homocystinuria, maple syrup urine disease, tyrosinemia type 1, MMA/PA, IVA, renal, MCT, low protein, single dose amino acids, glycogen storage disease, and ketogenic diet, as well as other products. In addition, the company sells consumer care products consisting of non-prescription drugs and health care products primarily through pharmacies and drugstores. It sells, markets, and distributes its products to hospitals, patients, and pharmacies. The company was formerly known as Glucomed AS and changed its name to Navamedic ASA in 2004. Navamedic ASA was founded in 2002 and is headquartered in Oslo, Norway.",Oslo,47 67 11 25 40,Norway,[],http://www.navamedic.com,1,Henrik Ibsens gate 90,,Drug Manufacturers—General,20.3,20.3,19.61439,,0,,20.3,,17281,,20.3,20.307142,,20.3,,17281,,,,,1271116800,0.347851,,,19.8,2,NOK,8.795075,155321,,,,303337984,,,18181,1.5645825,19.8,20.2,,491200,155321,25.5,,,,13.55,20,False,,96200,20.3,OSL,NAVAMEDIC ASA,Navamedic ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NAVA.OL,finmb_26201104,no_market,,1.338,,0.13793999,-28.08,0.39313996,,,,15166900,,,9.607,,,,1577750400,0.13567,-24425224,2.274,,,2.0818152,0.61384,1640908800,1593475200,,,4406038,259368304,,,,,,,,,,,,,,https://logo.clearbit.com/navamedic.com,,,,,1874534f-9016-3c5f-9005-de69a6ce30f9,
NATTO,0283,Healthcare,18,"NattoPharma ASA engages in the research and development of vitamin K2 for applications in the marketplace for nutritional supplements and enriched foods. The company's flagship brand is MenaQ7, a vitamin K2 for bone and cardiovascular health. It also provides marketing and sales support services. The company has a partnership agreement with KD Nutra to create a cardiovascular-support ingredient that combines KD Nutra's KD-PÃ¼R high concentrate omega-3s with the company's MenaQ7 PharmaPure MK-7. NattoPharma ASA was founded in 2004 and is headquartered in Oslo, Norway.",Oslo,47 40 00 90 08,Norway,[],http://www.nattopharma.com,1,Lilleakerveien 2B,,Drug Manufacturers—Specialty & Generic,18.2,17.8,12.637957,,0,,18.1,,45240,,18.2,18.423529,,17.8,,45240,,,,,,1.003484,,,17.6,2,NOK,16.575092,24020,,,,353543680,,,81366,2.03186,17.6,18,,180100,24020,22,-258.57144,,,5.35,17.7,False,,39300,18.1,OSL,NATTOPHARMA ASA,NattoPharma ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NATTO.OL,finmb_35560724,no_market,,2.077,,0.11958,18.867,,,-0.07,,19532800,,,6.652,,,,1577750400,0.00302,20807000,1.092,,,2.7209864,0.64835,1640908800,1593475200,,,5411950,361355776,,1320278400,1:100,,,,,,,,,,,https://logo.clearbit.com/nattopharma.com,,,,,0a7a07b6-bc2e-34cc-b55a-ceca2e87b275,
MPCC,0250,Industrials,20,"MPC Container Ships ASA owns and operates a portfolio of container ships. It focuses on the feeder vessels between 1,000 and 3,000 TEU. The company was incorporated in 2017 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.mpc-container.com,1,Munkedamsveien 45,,Marine Shipping,1.97,1.98,8.519854,,0,,2.3,,1106116,,1.97,2.5464706,,1.98,,1106116,,,,,,0.805787,,,1.875,4,NOK,,1565699,,,,804386240,,,640693,4.3687677,1.875,2.27,,0,1565699,24.5,6.617647,,,1.765,2.24,False,,0,2.3,OSL,MPC CONTAIN SHIPS,MPC Container Ships ASA,Europe/Oslo,CEST,False,7200000,EQUITY,MPCC.OL,finmb_427614703,no_market,,2.348,,-0.23218,17.353,-0.90528846,,0.34,,357504992,,,4.427,,,,1577750400,0.54237,-42749000,-0.503,,,0.5082449,0.20036,1640908800,1585612800,,,77646836,432362240,,,,,,,,,,,,,,https://logo.clearbit.com/mpc-container.com,,,,,539e7654-6def-3085-b2ea-284d32d0bb7b,
MOWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDI,0579,Healthcare,112,"Medistim ASA develops, produces, services, leases, and distributes medical devices for cardio-vascular surgery in the United States, Europe, Asia, and internationally. It offers MiraQ Cardiac, a system that combines ultrasound imaging and transit time flow measurement (TTFM) in a single system for cardiac surgery; MiraQ Vascular, a system that combines ultrasound imaging and transit TTFM in a single system for vascular surgery; and imaging probes for intraoperative use. The company also provides various flow probes, such as QuickFit TTFM probes to accurately measure blood volume flow intraoperatively in various range of surgical applications; Vascular TTFM probes for enhancing surgical outcomes; and doppler probes that are used on the surface of the heart/vessel to search for intramural coronary arteries or to locate the position and quantify the degree of a stenosis. In addition, it distributes and sells third party medical equipment. The company was founded in 1984 and is headquartered in Oslo, Norway.",Oslo,47 23 05 96 60,Norway,[],http://www.medistim.com,1,Ãkernveien 94,,Medical Devices,234,241,193.85402,0.011752137,0,,241,,6350,,234,223.91176,2.75,241,,6350,,,,,1556150400,0.124854,,,233,2,NOK,59.40594,1446,,,,4365312000,,,9828,12.126911,233,235,,34000,1446,242,90.90909,,,124,232,False,,3000,241,OSL,MEDISTIM ASA,Medistim ASA,Europe/Oslo,CEST,False,7200000,EQUITY,MEDI.OL,finmb_7885356,no_market,,11.61,,0.20441,39.384,0.34482753,,2.64,,18188800,,,15.719,,,,1577750400,0.58257,73582000,4.04,,,15.2681465,0.2159,1640908800,1593475200,,,12682525,4179225600,,,,,,-0.084,,,,,,,,https://logo.clearbit.com/medistim.com,,,,,8430cf52-3196-391c-9a0a-0357ebb01f61,
NEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOD,7052,Technology,822,"Nordic Semiconductor ASA, a fabless semiconductor company, designs, develops, and sells integrated circuits and related solutions for short and long range wireless communication in Europe, the Americas, and the Asia/Pacific. The company specializes in ultra-low power components, based on its proprietary 2.4 GHz RF, Bluetooth low energy, and LTE-M and NB- Internet of Things (IoT); and develops long power cellular IoT. It also provides Bluetooth 5 solutions; low power cellular devices for the IoT; and Bluetooth 5.1 solutions for direction finding applications. In addition, the company offers Zigbee 3.0 IoT solutions; Thread solution for low-power IEEE 802.15.4 devices; nRF52 and nRF51 series system-on-chips, and nRF5 software development kits; ANT, a proprietary ultra-low power wireless solution for battery operated products; and application specific integrated circuits and related consulting services. Further, it provides software for system development, communication stacks, and application layer software, as well as development tools for desktops, mobiles, and clouds. The company's products are used in various applications, such as audio and music, automotives, beacons, computer peripherals, connected health and homes, education, industrial automation, LED lightings, logistics and transport, retail and payment, sports and fitness, toys and gaming, virtual reality and augmented reality products, mobile phone accessories, and consumer electronics, as well as wearables, including connected watches, jewelry, proximity tags, and smart clothes and apparels. Nordic Semiconductor ASA was founded in 1983 and is headquartered in Trondheim, Norway.",Trondheim,47 72 89 89 00,Norway,[],http://www.nordicsemi.com,1,Otto Nielsens veg 12,,Semiconductor Equipment & Materials,93.85,94,65.7837,,0,,94.35,,309973,,93.85,90.67286,,94,,309973,,,,,1308268800,1.452961,,,92.8,2,NOK,1119.2772,158221,,,,16509537280,,,444917,50.95662,92.8,92.9,,96500,158221,96.2,1161.25,,,31.48,92.8,False,,581300,94.35,OSL,NORDIC SEMICONDUCT,Nordic Semiconductor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOD.OL,finmb_884166,no_market,,50.939,,0.04478,583.252,1.34625,,0.08,,177712992,,,1.371,,,,1577750400,0.55627996,14507000,0.083,,,67.76076,0.13182001,1640908800,1593475200,,,171036252,16503701504,,,,,,0.5,,,,,,,,https://logo.clearbit.com/nordicsemi.com,,,,,61ea7640-f972-397d-be57-4173fa2df326,
NANO,0884,Healthcare,43,"Nordic Nanovector ASA, a biopharmaceutical company, develops and commercializes therapeutics for haematological cancers. The company's lead product candidate is Betalutin, an antibody-radionuclide-conjugate, which has completed Phase I/IIa clinical trial for the treatment of patients with non-hodgkin lymphoma, a life-threatening blood cancer. Nordic Nanovector ASA has collaboration agreements with Paul Scherrer Institute; Areva Med; LegoChemBio; and Heidelberg Pharma. The company was formerly known as Nordic Nanovector AS and changed its name to Nordic Nanovector ASA in 2014. Nordic Nanovector ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,47 22 18 33 01,Norway,[],http://www.nordicnanovector.com,1,KjelsÃ¥sveien 168 B,47 22 58 00 07,Biotechnology,29.12,29.7,20.060503,,0,,29.7,,1001686,,29.12,23.946857,,29.7,,1001686,,,,,,0.999419,,,27.5,2,NOK,,290830,,,,1871058560,,,468169,,27.5,28.28,,10000,290830,40,-3.552764,,,9.57,28.16,False,,100000,29.7,OSL,NORDIC NANOVECTOR,Nordic Nanovector ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NANO.OL,finmb_117497706,no_market,,,,0,-3.281,,,-7.96,,66161900,,,4.362,,,,1577750400,0.24163,-435830016,-7.274,,,6.483265,0.14242,1640908800,1585612800,,,51454245,1545862784,,,,,,,,,,,,,,https://logo.clearbit.com/nordicnanovector.com,,,,,00442fdb-da3e-3712-821e-59d32a59825e,
NHY,0240,Basic Materials,35000,"Norsk Hydro ASA operates as an integrated aluminum company worldwide. It operates through six segments: Bauxite & Alumina, Primary Metal, Metal Markets, Rolled Products, Extruded Solutions, and Energy. The Bauxite & Alumina segment engages in bauxite mining activities, production of alumina, and related commercial activities, primarily the sale of alumina. The Primary Metal segment is involved in the primary aluminum production, remelting, and casting activities. This segment principally offers extrusion, sheet, and standard ingots, as well as foundry alloys. The Metal Markets segment sells products from the company's primary metal plants; operates remelters; and trades in physical and financial metals. The Rolled Products segment operates rolling mills and a primary metal plant. This segment principally offers aluminum foils, strips, sheets, and lithographic plates for application in the packaging, automotive, building and general engineering, and transport industries, as well as for offset printing plates. The Extruded Solutions segment offers extrusion profiles, building systems, and precision tubing products for construction, automotive and heating, and ventilation and air conditioning sectors. The Energy segment owns and operates 26 hydroelectric power plants with an installed capacity of approximately 2,000 MW in Norway. Norsk Hydro ASA was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,47 22 53 81 00,Norway,[],http://www.hydro.com,1,Drammensveien 260,47 22 53 27 25,Aluminum,27.64,27.55,25.4971,0.045224313,0,,27.79,,4453869,,27.64,27.384857,1.25,27.55,,4453869,,,,,1589241600,0.937862,,,27.48,2,NOK,,854705,,,,56367988736,,,6264866,0.39660016,27.48,27.52,,410000,854705,36.41,7.395161,,,19.135,27.51,False,,1100,27.79,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000,EQUITY,NHY.OL,finmb_292387,no_market,,0.509,,-0.03373,7.193,,,3.72,,2048999936,,,36.912,,,,1577750400,0.29948,-4793999872,-2.341,,,0.7452861,0.34263,1640908800,1593475200,,,1339123950,72371363840,,1147219200,5:1,,,,,,,,,,,https://logo.clearbit.com/hydro.com,VÃ¦kerÃ¸,,,,393ecc80-795c-3904-9f9c-8b2facbb321b,
NSKOG,0213,Basic Materials,2300,"Norske Skog ASA produces and sells newsprint and magazine paper primarily in Europe and Australasia. It operates through two segments, Publication Paper Europe, and Publication Paper Australasia. The company offers improved newsprint, super calandered, light-weight coated, and book and directory paper products. Its products are used in catalogues, inserts/flyers, supplements, free-sheets, directories, direct mail, and brochures. The company sells its products under brands, including Nornews, Norbright, NorX, Norstar, Norcote, NorSC, Norbook, Vantage, and Tasman Directory. It also exports its products to North America, Africa, the Middle East, and Asia. The company was founded in 1962 and is headquartered in Oslo, Norway. Norske Skog ASA is a subsidiary of NS Norway Holding AS.",Oslo,47 22 51 20 20,Norway,[],http://www.norskeskog.com,1,PB 294 SkOeyen,,Paper & Paper Products,30.4,30.95,32.250862,0.20559211,0.6286,,30.95,,82300,,30.4,29.147223,6.25,30.95,,82300,,,,3.25,1587081600,,,,29.25,2,NOK,5.84818,179332,,,,2491500032,,,133229,0.23405355,29.25,30.2,,,179332,45.05,,,,25.5,30.05,False,0.1182,,30.95,OSL,NORSKE SKOG ASA,Norske Skog ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NSKOG.OL,finmb_283764576,no_market,,0.267,,0.040110003,2.551,Infinity,,,,82500000,,,60.812,,,,1577750400,0.20117001,427000000,5.164,,,0.49661252,0.66667,1640908800,1593475200,,,27535200,2836999936,,,,,,,,,,,,,,https://logo.clearbit.com/norskeskog.com,,,,,fcefc0b9-bd00-3360-8fdf-d92e1a313c86,
NODL,HM 08,Energy,2,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.northerndrillingltd.com,1,Par La Ville Place,,Oil & Gas Drilling,5.61,5.9,6.1887226,,0,,6.09,,25373,,5.61,6.3514705,,5.9,,25373,,,,,,2.667612,,,5.63,2,NOK,,19098,,,,91958096,,,96889,3.975363,5.63,5.72,,0,19098,33.5,-21.111109,,,2.1,5.7,False,,0,6.09,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,NODL.OL,finmb_423276374,no_market,,2.975,,-0.77883005,,-0.79488117,,-0.27,,16133000,,,15.705,,,,1577750400,0.75004,-18016000,-0.182,,,0.36294174,0.39400002,1640908800,1585612800,,,8754259,68826224,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,14th Par La Ville Road,,,,93da0603-ff72-38a9-8236-0d8bf6368755,
NORTH,0252,Financial Services,3,"North Energy ASA does not have significant operations. Previously, it was engaged in the exploration, development, and production of oil and gas in the Norwegian continental shelf. The company was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,47 22 01 79 50,Norway,[],http://www.northenergy.no,1,Tjuvholmen allÃ© 3,,Asset Management,1.925,1.93,1.3420438,0.15584417,,,1.98,,128042,,1.925,1.5094118,0.3,1.93,,128042,,,,0.3,1559088000,1.023228,,,1.805,4,NOK,,83259,,,,222192544,,,138538,251.63368,1.805,1.89,,3094400,83259,1.99,-2.0376344,,,0.9,1.85,False,0.229,1019800,1.98,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NORTH.OL,finmb_53162324,no_market,,8.96,,0,-0.405,,,-0.93,,117252000,,,2.252,,,,1577750400,0,-66068000,-0.593,,,0.8414742,0.54482,1640908800,1585612800,,,46214715,7911316,,,,,,,,,,,,,,https://logo.clearbit.com/northenergy.no,,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c,
NAS,1330,Industrials,9389,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,47 67 59 30 00,Norway,[],http://www.norwegian.com,1,OksenÃ¸yveien 3,,Airlines,1.2595,1.262,8.170391,,0,,1.273,,21535566,,1.2595,2.1116285,,1.262,,21535566,,,,,,1.308943,,,1.226,4,NOK,,12249934,,,,4459225088,,,39959548,0.102459334,1.226,1.229,,128200,12249934,48.17,-0.06082755,,,1.223,1.227,False,,6100,1.273,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NAS.OL,finmb_9002664,no_market,,1.42,,-0.03712,16.672,-0.95939714,,,,3628000000,,,25.074,,,,1577750400,0.28066,-1615399936,-12.63,,,0.048955094,0.10098,1640908800,1577750400,,,1740385177,61802692608,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
NRS,7414,Consumer Defensive,175,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,47 73 92 43 00,Norway,[],http://www.norwayroyalsalmon.com,1,Ferjemannsveien 10,47 73 92 43 01,Farm Products,225.8,222,223.00032,0.011071744,0.6852,,222,,23241,,225.8,225.58286,2.5,222,,23241,,,,2.47,1591315200,,,,214.8,2,NOK,7.9886394,45108,,,,9416384512,,,26513,1.7264622,214.8,219.8,,131900,45108,254,11.859459,,2.14,170.5,218.8,False,0.011,42600,222,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000,EQUITY,NRS.OL,finmb_22969855,no_market,,1.946,,0.21806,29.598,0.1123153,,18.5,,42918800,,,71.878,,,,1577750400,0.14016,267099008,27.464,,,3.0523944,0.66208,1640908800,1593475200,,,13700172,10613558272,,1591315200,1:1,,,-0.118,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,PO Box 2608 Sentrum,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NTS,7970,Consumer Defensive,,"NTS ASA, an integrated aquaculture company, engages in the aquaculture, well-boat, sea transport, and service boat businesses in Norway. The company produces salmon; provides well-boat shipping services; and transports fish and fish products by sea and land. It also supplies various safety systems for boats, fish farms, and land customers; and provides preparation, implementation, and maintenance services for management systems and security management systems. In addition, the company operates boat and ferry connections; and offers diving services and other services for the aquaculture and other sectors. It operates 15 connections, including 10 ferry connections, 4 fast ferry routes, and 1 local boat route, as well as 23 service vessels. The company was founded in 1879 and is based in Kolvereid, Norway.",Kolvereid,47 74 21 63 00,Norway,[],http://www.ntsasa.no,1,Sentrumsgata 6,,Farm Products,70.5,69,66.66304,0.014184397,0.4688,,70,,914,,70.5,70.057144,1,69,,914,,,,1,1589414400,0.59069,,,68,2,NOK,21.909233,2477,,,,8349040128,,,3599,5.211772,68,71,,8300,2477,80,11.058452,,1.26,46,68,False,0.014199999,26300,70,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NTS.OL,finmb_49125655,no_market,,4.987,,0.1451,16.474,0.21551728,,6.33,,119272000,,,37.542,,,,1577750400,0.029240001,232440992,3.195,,,1.8645784,0.93716,1640908800,1585612800,,,33225408,7988669440,,1407888000,10:1,,,-0.624,,,,,,,,https://logo.clearbit.com/ntsasa.no,,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,
NOR,0158,Energy,29,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 33 60 00,Norway,[],http://www.noreco.com,1,Nedre Vollgate 1,,Oil & Gas E&P,148,148.5,154.86884,,0,,150.5,,5370,,148,152.6,,148.5,,5370,,,,,,0.279907,,,148,2,NOK,10.965234,1561,,,,3604579584,,,15969,5.861105,148,149.5,,50000,1561,255,8.722287,,,105,148.5,False,,200100,150.5,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOR.OL,finmb_24349084,no_market,,7.066,,0.37561,15.464,-0.33632284,,17.14,,24110900,,,27.498,,,,1577750400,0.13282,231000000,13.634,,,5.436759,0.026600001,1640908800,1593475200,,,6081239,4345405952,,1431648000,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
OBSERV,0255,Healthcare,7,"Observe Medical ASA develops and markets medical technology products for patients, healthcare professionals, and hospitals in Europe and the United States. The company offers Sippi, a digital urine measuring system that automatically delivers data to electronic patient journal systems. It also develops Sippcoat, a technology that hampers the formation of biofilms in urine collection and drainage systems. The company was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://observemedical.com,1,Henrik Ibsensgate 90,,Medical Devices,14.2,13.55,12.993133,,0,,13.8,,25415,,14.2,14.880882,,13.55,,25415,,,,,,,,,13.5,2,NOK,,8022,,,,268183680,,,23258,1806.7172,13.5,13.8,,,8022,20.5,,,,5.902,13.7,False,,,13.8,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OBSERV.OL,finmb_638427790,no_market,,2098.766,,0,-17.139,Infinity,,,,19433600,,,0.304,,,,1577750400,0.11623,-19007960,-1.349,,,45.394737,0.77686,1640908800,1593475200,,,4748790,311534560,,,,,,,,,,,,,,https://logo.clearbit.com/observemedical.com,,,,,25009432-ca8b-3b95-8eba-cd40c626353f,
NRC,1366,Industrials,1932,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,47 90 40 70 97,Norway,[],http://www.nrcgroup.com,1,Lysaker Torg 25,,Railroads,28.1,28.4,30.111315,,0,,28.4,,146708,,28.1,32.73382,,28.4,,146708,,,,,1524182400,0.394308,,,26.55,2,NOK,,68778,,,,1961755008,,,63123,0.30523652,26.55,26.9,,,68778,62.2,,,,18.8,26.8,False,,,28.4,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NRC.OL,finmb_876360,no_market,,0.473,,-0.00871,34.572,-0.5146805,,6.83,,72927696,,,40.95,,,,1577750400,0.34921002,-120000000,-0.928,,,0.6568986,0.20921,1640908800,1593475200,,,41784666,3042333440,,1384992000,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
ODFB,5892,Industrials,2383,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,,Marine Shipping,22.4,21.8,21.450365,,0,,21.8,,11940,,22.4,20.741177,,21.8,,11940,,,,,1525824000,0.462253,,,21.8,2,NOK,111.22449,1398,,,,1717327616,,,4728,1.8957164,21.8,22.2,,,1398,32,,,,17.6,21.8,False,,,21.8,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODFB.OL,finmb_876111,no_market,,3.415,,0.01706,17.826,,,,,18756200,,,6.977,,,,1577750400,0.16443,15456000,0.196,,,3.1245518,0.37213,1640908800,1593475200,,,28257135,3093393920,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,PO Box 6101 Postterminalen,,,,6f0652f8-e4f0-30e5-8467-e4e06c0208bc,
NPRO,0250,Real Estate,51,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,47 22 83 40 20,Norway,[],http://www.norwegianproperty.no,1,StÃ¸perigata 2,,Real Estate Services,11.25,11.2,11.78927,0.012444445,0.3443,,11.35,,12632,,11.25,11.566176,0.14,11.2,,12632,,,,0.28,1581379200,0.545876,,,11.2,2,NOK,17.438272,3599,,,,5577973760,,,30909,2.8961442,11.2,11.3,,361700,3599,15.15,24.042553,,,9.24,11.25,False,0.0248,27100,11.35,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.827,,0.16937,21.734,-0.03433472,,0.47,,493625984,,,16.064,,,,1577750400,0.20047002,326200000,0.648,,,0.7034363,0.80237997,1640908800,1593475200,,,84182909,13149288448,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
