ticker,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,beta,beta3Year,bookValue,category,dateShortInterest,earningsQuarterlyGrowth,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,fundFamily,fundInceptionDate,heldPercentInsiders,heldPercentInstitutions,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,revenueQuarterlyGrowth,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,threeYearAverageReturn,totalAssets,trailingEps,yield,ytdReturn
EMAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALM,-0.026349902,0.18931425,,,-0.31617,,73.818,,,-0.78,12.95,4.521,54850838528,,105157299,28.73,,,-,,,,,1546214400,-,,,1,,,1569801600,2986612992,1609372800,,2,6.0676255,,0.24618,,112922000,,,-,,,,,,26.429,,
ENDUR,0.008403301,0.18931425,,,,,1.341,,,,-4.373,0.807,180507952,,,,,,-,,,,,1514678400,-,,,1,,,1569801600,-71628000,1577750400,,4,0.9060403,,-0.32004002,,213091008,,,-,,,,,,-0.762,,
STB,0.06363058,0.18931425,,,0.795655,,69.894,,,-0.124,16.788,0.838,55619981312,,451068671,5.68,,,-,,,,,1546214400,-,,,1,,,1569801600,3251000064,1609372800,,2,0.9414257,,0.04917,,466871008,,,-,,,,,,6.962,,
GYL,0.06593406,0.18931425,,,-0.026548,,302.201,,,,9.903,0.678,1353219840,,151232,,,,-,,,,,1546214400,-,,,1,,,1561852800,51215000,1609372800,,2,1.2839137,,0.02564,,2307130,,,-,,,,,,22.198,,
YAR,-0.012456596,0.18931425,,,0.826226,,31.171,,,-0.245,57.715,7.39,97943191552,,172776821,3.07,,,-,,,,,1546214400,-,,,1,,,1569801600,556000000,1609372800,,2,10.89795,,0.041950002,,271040992,,,-,,,,,,2.039,,
EAM,-0.6219512,0.18931425,,,-0.098954,,2.096,,,4.336,,,84967408,,4395556,,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,5.3673663,,-0.0078,,6852210,,,-,,,,,,-0.152,,
EIOF,-0.020080328,0.18931425,,,0.656476,,21.423,,,,12.346,3.894,2435043072,,12933415,-4.58,,,-,,,,,1546214400,-,,,1,,,1569801600,-134814000,1609372800,,4,0.23339401,,-0.2156,,62150000,,,-,,,,,,-2.173,,
GENT-ME,Infinity,0.18931425,,,-0.366,,13.926,,,,-18.876,13.304,586314944,,5818734,,,,-,,,,,1546214400,-,,,1,,,1569801600,-45828352,1609372800,,2,3.374982,,-1.03986,,15402700,,,-,,,,,,-2.977,,
ODL,0.09803927,0.18931425,,,1.059533,,4.391,,,1.446,26.944,10.403,8011834368,,92641428,0.14,,,-,,,,,1546214400,-,,,1,,,1569801600,41315000,1609372800,,2,6.1079483,,0.06365,,236783008,,,-,,,,,,0.166,,
SDRL,-0.8916821,0.18931425,,,,,18.559,,,,19.812,6.234,7013620224,,59858525,-6.6,,,-,,,,,1546214400,-,,,1,,,1569801600,-1382000000,1609372800,,2,0.6503583,,-1.22844,,100224000,,,-,,,,,,-13.897,,
BWO,0.70738626,0.18931425,,,2.00724,,5.672,,,-0.575,18.348,11.298,12483800064,,88703800,,,,-,,,,,1546214400,2016-12-02,50/1,,1,,,1569801600,82800000,1609372800,,2,10.446051,,0.07493,,184998000,,,-,,,,,,0.447,,
AEGA,0.21693122,0.18931425,,,-0.570394,,0.165,,,24.748,,,55632340,,26072701,,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,4,6.8484845,,0.41834998,,48184600,,,-,,,,,,-0.058,,
ZAL,-0.07063198,0.18931425,,,0.868061,,4.768,,,,20.645,1.158,885729024,,12393192,1.19,,,-,,,,,1546214400,-,,,1,,,1569801600,-7926000,1609372800,,2,5.2432885,,-0.01036,,19623000,,,-,,,,,,-0.347,,
THIN,-0.85625,0.18931425,,,1.747385,,0.452,,,,-3.608,165.275,147756240,,56151986,-0.05,,,-,,,,,1546214400,2019-11-01,20/1,,1,,,1569801600,-62960000,1609372800,,4,5.154867,,0,,58593600,,,-,,,,,,-1.2,,
OTELLO,0.45869946,0.18931425,,,0.034593,,2.485,,,,-457.5,9.623,2287500032,,78098340,-0.05,,,-,,,,,1546214400,-,,,1,,,1569801600,-93600000,1609372800,,2,6.6559362,,-0.39376998,,137914000,,,-,,,,,,-0.676,,
AFG,0.27611935,0.18931425,,,0.250201,,18.257,,,0.059,14.692,0.855,18614646784,,38152450,8.39,,,-,,,,,1546214400,2010-01-18,1/5,,1,,,1569801600,899000000,1609372800,,2,9.475818,,0.04131,,102575000,,,-,,,,,,8.995,,
GIG,2.2128513,0.18931425,,,0.916996,,1.355,,,,,,730845696,,35513520,0.1,,,-,,,,,1546214400,2018-12-19,10/1,,1,,,1569801600,,1609372800,,2,5.7269373,,-0.25417998,,90005600,,,-,,,,,,-0.08,,
INSR,-0.19103765,0.18931425,,,0.232502,,2.088,,,,-7.3,0.248,207276512,,125708072,0.66,,,-,,,,,1546214400,2016-10-19,10/1,,1,,,1569801600,-57113000,1609372800,,2,3.208812,,-0.10568,,148167008,,,-,,,,,,-0.662,,
AXA,-0.16420847,0.18931425,,,2.734513,,1.968,,,2.521,,,2641722880,,85809375,0.25,,,-,,,,,1546214400,2018-05-31,10/1,,1,,,1569801600,,1609372800,,2,8.587398,,0.05566,,155395008,,,-,,,,,,-0.004,,
HLNG,-0.24019605,0.18931425,,,1.00724,,5.167,,,,20.583,11.954,4354750464,,36275403,0.45,,,-,,,,,1546214400,-,,,1,,,1569801600,10910000,1609372800,,2,5.960906,,0.029949998,,76204000,,,-,,,,,,0.135,,
AQUA,-0.089999974,0.18931425,,,0.77152,,0.604,,,,257.562,3.107,142431520,,14970961,0.14,,,-,,,,,1546214400,2016-07-13,1/25,,1,,,1569801600,11301000,1609372800,,4,6.1920533,,0.24655001,,70416400,,,-,,,,,,0.057,,
NAS,-0.6507656,0.18931425,,,0.948511,,38.345,,,0.284,654.15,1.486,65742123008,,95897032,,,,-,,,,,1546214400,-,,,1,,,1569801600,-2752399872,1609372800,,2,0.9659669,,-0.06222,,163558000,,,-,,,,,,-26.876,,
SCHA,0.17828715,0.18931425,,,0.407079,,45.281,,,-0.288,22.605,3.835,71771840512,,167957918,8.56,,,-,,,,,1546214400,-,,,1,,,1569801600,647000000,1609372800,,2,5.6889205,,0.03457,,105220000,,,-,,,,,,2.718,,
BRA-ME,-0.9608333,0.18931425,,,1.116582,,1.69,,,,,1.093,222324896,,345199109,,,,-,,,,,1546214400,-,,,1,,,1569801600,6903000,1609372800,,4,0.4260355,,0.033940002,,495919008,,,-,,,,,,0.014,,
MING,0.13563228,0.18931425,,,0.581657,,144.75,,,-0.002,,6.207,36601155584,,131172446,9.67,,,-,,,,,1546214400,2009-03-27,5/6,,1,,,1569801600,1620000000,1609372800,,2,0.6756477,,0.43547,,129808000,,,-,,,,,,12.505,,
VEI,0.19452894,0.18931425,,,0.228479,,28.885,,,-0.149,11.379,0.543,20640643072,,86003857,8.04,,,-,,,,,1546214400,2007-05-09,1/5,,1,,,1569801600,969000000,1609372800,,2,4.081703,,0.025510002,,133705000,,,-,,,,,,7.218,,
TYSB-ME,0.064677,0.18931425,,,,,237.484,,,0.136,,9.564,656046272,,271163,,,,-,,,,,1546214400,-,,,1,,,1561852800,26194000,1609372800,,2,0.5179296,,0.38188,,1514180,,,-,,,,,,22.076,,
SBANK,-0.16894406,0.18931425,,,0.837511,,62.118,,,0.221,,17.699,28533528576,,78483769,7.29,,,-,,,,,1546214400,-,,,1,,,1569801600,686716992,1609372800,,2,1.0930809,,0.42597,,106869000,,,-,,,,,,6.426,,
SBTE,0.064566374,0.18931425,,,,,313.526,,,0,,10.03,7288632832,,10184879,,,,-,,,,,1546214400,-,,,1,,,1569801600,125360000,1609372800,,2,0.39231196,,0.42771998,,10898600,,,-,,,,,,15.338,,
NOM,-0.3138221,0.18931425,,,1.32502,,1.061,,,,-3.301,,249562992,,140184942,,,,-,,,,,1546214400,2016-12-08,6/1,,1,,,1569801600,18684000,1609372800,,4,1.7059377,,0,,168792000,,,-,,,,,,0.142,,
