ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
SOAG,1526,Financial Services,,"SpareBank 1 Ãstfold Akershus, a savings bank, provides various banking products and services in Ãstfold and the southern part of Akershus. It offers savings, deposit, operating, tax deduction, and currency accounts; bank cards; repayment, construction, boat, motorcycle, and car loans; trade and operating credit products; factoring services; leasing products; bank guarantees; operating credit for agriculture; savings and investment products; and mortgage products. The company also provides insurance products, such as business, commercial, project, liability, asset, car, boat, personal, treatment, accident, occupational injuries, disability, house and condominium, travel, life, and other insurance, as well as pension products. In addition, it offers debt collection and accounting services; futures and currency options; and mobile and online banking services. SpareBank 1 Ãstfold Akershus was founded in 1835 and is headquartered in Moss, Norway.",Moss,47 91 50 57 00,Norway,[],http://www.sparebank1.no/ostfold-akershus,1,Varnaveien 43E,Banks—Regional,,228,228,227.18977,0.06315789,5.4175,,228,,3,,228,227.29411,14.4,228,,3,,,,12,1585872000,0.090116,,,228,2,NOK,9.09381,1,,,,2824486912,,,493,3.6585717,228,230,,90100,1,270,9.496043,,4.34,185,230,False,0.052600004,40000,228,OSL,SPAREBANK 1 OSTFOL,SpareBank 1 Ostfold Akershus,Europe/Oslo,CEST,False,7200000,EQUITY,SOAG.OL,finmb_12505834,no_market,,7.84,,0.42986,,0.02702701,,24.01,,12388100,,,291.183,,,,1577750400,0.09793,310620992,25.072,,,0.7830127,0.80093,1640908800,1585612800,,,3788294,6052650496,,,,,,-0.525,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,a7cf2ced-7d76-33c6-8a53-9928120ada46,
MING,,Financial Services,1553,"SpareBank 1 SMN, together with its subsidiaries, provides various financial and banking products and services to personal and corporate customers in Norway and internationally. The company provides advisory services; and a range of products in the fields of financing, savings and investment, insurance, and payment services. It also offers investment and operations financing, domestic and foreign money transfers, fixed income and currency hedging, investment of surplus liquidity, structured products, and insurance of individuals and buildings/operating equipment; factoring and accountancy services; leasing services and loans; and mobile and online banking services. In addition, the company provides real estate and asset management services; and credit and debit cards, as well as stock trading services. SpareBank 1 SMN was founded in 1823 and is headquartered in Trondheim, Norway.",Trondheim,47 91 50 73 00,Norway,[],http://www.sparebank1.no/nb/smn,1,no. 4 Sondre gate,Banks—Regional,,78.9,78.9,82.09051,0.06337135,0.5971,,79.3,,100044,,78.9,78.78529,5,78.9,,100044,,,,5,1585267200,0.861046,,,78.8,2,NOK,9.456716,23142,,,,10283011072,,,239907,2.0194445,78.8,79.3,,130100,23142,106,8.190279,,4.67,58.2,79.1,False,0.0634,113200,79.3,OSL,SPAREBANK 1 SMN,SpareBank 1 SMN,Europe/Oslo,CEST,False,7200000,EQUITY,MING.OL,finmb_881999,no_market,,5.128,,0.34328,,-0.19004071,,9.67,,129836000,,,145.743,,,,1577750400,0.40594003,1084000000,8.375,,,0.54342234,0.05777,1640908800,1585612800,,,124074110,26112722944,,1238112000,6:5,,,-0.733,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,7be6b8a4-5b90-3fbc-9371-245907c7b391,
SNOR,6509,Financial Services,,"Sparebank 1 Nordvest provides various banking services in Norway. The company offers savings and deposit accounts; car, motorcycle, boat, and construction loans; and mortgages. It also provides business insurance products, which include liability, auto, mortgage, operating loss, asset, commercial, and project insurance products; personal insurance products, such as life, travel, and accidental insurance products; pension products; bank cards; payment and debt collection services; and mobile and online banking services. In addition, the company offers bank guarantees, trade credit products, and operating credit products for agriculture, as well as factoring, leasing, and repayment products and services. The company was founded in 1835 and is based in Kristiansund, Norway. Sparebank 1 Nordvest is a subsidiary of SpareBank 1 Gruppen AS.",Kristiansund,47 91 50 39 00,Norway,[],http://www.sparebank1.no/nb/nordvest,1,Langveien 21,Banks—Regional,,109,109,110.83577,0.059633028,0.6379,,109,,91,,109,108.82353,6.5,109,,91,,,,6.5,1585785600,0.111908,,,109,2,NOK,12.469969,2,,,,244442304,,,535,0.6028914,109,111,,0,2,128,9.511344,,,95,109,False,0.0596,0,109,OSL,SPAREBK 1 NORDVEST,Sparebank 1 Nordvest,Europe/Oslo,CEST,False,7200000,EQUITY,SNOR.OL,finmb_49703696,no_market,,8.899,,0.28702,,0.01869154,,11.46,,2242590,,,980.293,,,,1577750400,0.05173,18547000,8.741,,,0.11119124,0.50136,1640908800,1585612800,,,1236695,3608172032,,,,,,-0.824,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 71 58 01 50,,,,395299a7-1e64-35a5-817a-5edb041835b0,
RING,3510,Financial Services,,"SpareBank 1 Ringerike Hadeland provides various banking products and services to retail and corporate customers in Norway. The company offers saving, deposit, and currency accounts; vehicle, house and travel, and pet insurance products, as well as life, children, disability, critical illness, accident, health, and business and personal products; mobile and online banking services; and debit and credit cards. It also provides mortgages; car, boat, and other vehicles; consumer and other loans; and bank guarantees, construction loans, trade credit, and operating credit for agriculture, as well as factoring, leasing, and repayment services. In addition, the company offers services for buying and selling of property; accounting, financing, payment and collection, and placement services; pension products; and savings and investment products. The company was founded in 1833 and is based in HÃ¸nefoss, Norway.",Honefoss,47 91 50 21 30,Norway,[],http://www.sparebank1.no/ringerike-hadeland,1,Sondre Torv 6,Banks—Regional,,230,238,220.44525,0.057826087,0.65739995,,238,,434,,230,223.29411,13.3,238,,434,,,,13.3,1584662400,0.339534,,,220,2,NOK,11.362514,48,,,,3599591936,,,719,4.592816,220,230,,30000,48,240,10.828626,,5.23,185,224,False,0.057800002,27700,238,OSL,SPAREBK RING HADEL,SpareBank 1 Ringerike Hadeland,Europe/Oslo,CEST,False,7200000,EQUITY,RING.OL,finmb_9220341,no_market,,9.277,,0.41522998,,0.14999998,,21.24,,15650400,,,233.221,,,,1577750400,0.049590003,316784000,20.242,,,0.98618907,0.73478997,1640908800,1585612800,,,4304957,7270593024,,,,,,-0.558,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 32 11 33 01,,,,224474a1-3bbb-3a9b-bc52-ac97ff01b43b,
SKUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NONG,9008,Financial Services,906,"SpareBank 1 Nord-Norge provides financial products and services to personal customers, companies, and organizations in Northern Norway. The company offers various savings, lending, and insurance products, as well as payment services. Its activities also include hedging instruments and trading in interest rate and currency instruments; hedging instruments in the commodity derivatives market; sale of Norwegian bonds and certificates, as well as bond market issues; purchase and sale of equities and fund units; and provision of corporate finance, as well as trading and investment advice services. In addition, the company is involved in leasing, consumer financing, real estate brokerage, and accounting operations. It operates through a network of 38 offices across 36 municipalities in Nordland, Troms, Finnmark, and Svalbard. The company was founded in 1836 and is headquartered in TromsÃ¸, Norway.",Tromso,47 91 50 22 44,Norway,[],http://www.sparebank1.no/nb/nord-norge,1,Sjogata 8,Banks—Regional,,63.9,64,65.05292,0.06259781,0.2589,,64,,67170,,63.9,63.30588,4,64,,67170,,,,4,1585267200,0.699418,,,63.1,2,NOK,8.846208,26712,,,,6335113728,,,177825,1.7452103,63.1,63.1,,86400,26712,81,9.198251,,5.59,46.35,63,False,0.0626,141000,64,OSL,SPAREBK 1 NORD-NOR,SpareBank 1 Nord-Norge,Europe/Oslo,CEST,False,7200000,EQUITY,NONG.OL,finmb_4509224,no_market,,8.533,,0.43444002,,-0.03181815,,6.86,,100398000,,,136.365,,,,1577750400,0.25226,720000000,7.133,,,0.46272868,0.09822,1640908800,1585612800,,,95209320,30973560832,,1301529600,4:3,,,-0.558,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,0eaa2134-341b-36b7-a162-fec9e91edee8,
SBVG,3125,Financial Services,342,"SpareBank 1 BV provides various banking products and services in Norway. The company offers share and housing savings accounts; mortgages and loans; car, auto, and housing insurance products; and mobile and electronic banking, payment, billing, and financing services. It also provides pension plans. The company was founded in 1859 and is based in TÃ¸nsberg, Norway.",Tonsberg,,Norway,[],http://www.sparebank1.no/nb/bv,1,Anton Jenssens gate 2,Banks—Regional,,36.2,36.1,36.637955,0.08149171,0.6158,,36.1,,6893,,36.2,36.05294,2.95,36.1,,6893,,,,2.42,1585699200,0.381976,,,35.4,2,NOK,8.800988,10366,,,,2246409728,,,13640,1.9154146,35.4,35.8,,100000,10366,44.5,8.640777,,6.51,28,35.6,False,0.0669,380000,36.1,OSL,SPAREBANK 1 BV,SpareBank 1 BV,Europe/Oslo,CEST,False,7200000,EQUITY,SBVG.OL,finmb_11323750,no_market,,7.865,,0.38969,,,,4.12,,63101400,,,81.31,,,,1577750400,0.06849,255248992,4.045,,,0.4378305,0.51590997,1640908800,1585612800,,,56846116,9224146944,,1320624000,6:5,,,-0.477,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,b4cb79f8-d921-3b5d-bc78-0f74db46072f,
SPOL,2302,Financial Services,1148,"SpareBank 1 Ãstlandet provides various financial products and services to individuals, businesses, public sectors, clubs, and societies. It offers retail and corporate banking services, deposits, loans, savings, advisory, insurance, money-transfer, investment, and pension products and services. The company also provides payment, real estate brokerage and rental, management, accounting and payroll, leasing, financing, HR and consulting, and online and mobile banking services. It has 37 branches, including 21 in Hedmark, 2 in Oppland, 5 in Oslo, and 9 in Akershus. The company was founded in 1845 and is headquartered in Hamar, Norway. SpareBank 1 Ãstlandet is a subsidiary of Sparebankstiftelsen Hedmark.",Hamar,47 91 50 70 50,Norway,[],http://www.sparebank1.no/en/ostlandet/personal.html,1,Strandgata 15,Banks—Regional,,88.3,88.1,88.270805,0.064779155,0.52889997,,88.4,,24670,,88.3,88.444115,5.72,88.1,,24670,,,,4.58,1585267200,0.837965,,,88,2,NOK,10.228194,4237,,,,10227789824,,,31834,2.77251,88,88.6,,0,4237,101.6,9.943694,,,70.1,88.3,False,0.0515,0,88.4,OSL,SPAREBANK 1 OSTLAN,SpareBank 1 Ostlandet,Europe/Oslo,CEST,False,7200000,EQUITY,SPOL.OL,finmb_12505908,no_market,,13.636,,0.38845003,,0.053699255,,8.88,,115830000,,,132.911,,,,1577750400,0.14663,1000000000,8.633,,,0.6643544,0.66322,1640908800,1585612800,,,115617820,50302103552,,,,,,-0.649,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,570d1e40-e6eb-36fd-94ed-02edf23d7a9a,
SRBANK,4068,Financial Services,1272,"SpareBank 1 SR-Bank ASA, together with its subsidiaries, provides various financial products and services for personal and corporate customers in Southern and Western Norway. The company offers its products and services in the areas of savings, loans, advice, insurance, and pensions. It also provides foreign exchange, administrative securities, commercial properties brokerage, leasing, accounting, and securities trading services, as well as active management and securities management services. In addition, the company facilitates debt and equity funding; and sells real estate properties comprising holiday homes, new builds, and used homes. Further, it is involved in the customer trading of interest rate instruments; and purchasing of home mortgages and funds by issuing covered bonds. Additionally, the company offers credit and debit cards; structured products; and mobile and online banking services. The company also serves retail, small business, and agricultural customers, as well as public sector. As of December 31, 2018, it had 36 branches in Rogaland, Vest-Agder, Aust-Agder, and Hordaland. SpareBank 1 SR-Bank ASA was founded in 1839 and is headquartered in Stavanger, Norway.",Stavanger,47 91 50 20 02,Norway,[],http://www.sparebank1.no/nb/sr-bank,1,Christen Tranes Gate 35,Banks—Regional,Postboks 250,72.3,72,75.44723,0.07607192,0.5233,,73.2,,234667,,72.3,72.46618,5.5,72,,234667,,,,,1587686400,0.9,,,72,2,NOK,8.306525,95874,,,,18489640960,,,350137,3.5366564,72,72.35,,,95874,105.3,,,,48.38,72.3,False,,,73.2,OSL,SPAREBANK 1 SR BK,SpareBank 1 SR-Bank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SRBANK.OL,finmb_883781,no_market,,28.136,,0.42062,,,,9.46,,255735008,,,97.787,,,,1577750400,0.37039003,2138000000,8.704,,,0.7393621,0.32251,1640908800,1585612800,,,166980520,147097026560,,,,,,-0.807,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,8ee5ca3d-26b8-36c3-9e7f-fabac7a9dd9b,
SVEG,5011,Financial Services,722,"Sparebanken Vest, a financial services company, provides banking and financing services in the counties of Hordaland, Rogaland, and Sogn og Fjordane, Norway. It operates through Corporate Market, Retail Market, Treasury, and Estate Agency Activities segments. The company is also involved in the estate agency and home mortgages activities. As of December 31, 2019, it had 33 points of sale outlets. The company was founded in 1823 and is headquartered in Bergen, Norway.",Bergen,47 91 50 55 55,Norway,[],http://www.spv.no,1,Jonsvollsgaten 2,Banks—Regional,,61.6,61.6,61.11752,0.039285716,0.34080002,,62.4,,22944,,61.6,62.741177,2.42,61.6,,22944,,,,2.42,1585094400,0.57093,,,61.6,2,NOK,9.278043,3369,,,,6673748992,,,55170,1.6972913,61.6,62.3,,100000,3369,73.8,9.841772,,5.94,42.1,62.2,False,0.039300002,300000,62.4,OSL,SPAREBANKEN VEST,Sparebanken Vest,Europe/Oslo,CEST,False,7200000,EQUITY,SVEG.OL,finmb_8081598,no_market,,28.906,,0.50203,,0.14074075,,6.32,,107295000,,,148.969,,,,1577750400,0.31427,539000000,6.704,,,0.41753656,0.26554,1640908800,1585612800,,,82679268,113660002304,,,,,,-0.221,,,,,,,,https://logo.clearbit.com/spv.no,,,,,7a2d122c-4b88-3068-9aa7-0e98d1c5b807,
SPOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNI,WC2B 4HN,Industrials,6749,"Stolt-Nielsen Limited, together with its subsidiaries, provides transportation, storage, and distribution solutions for chemicals and other bulk-liquid products worldwide. The company operates in four segments: Tankers, Tank Containers, Terminals, and Stolt Sea Farm. It transports, stores, and distributes bulk-liquid chemicals, edible oils, acids, petroleum products, and other specialty liquids. The company also produces, processes, and markets seafood, including turbot, sturgeon, caviar, and sole; and transports liquefied petroleum gas. It is also involved in the distribution of bitumen. In addition, it owns and operates liquid natural gas and liquefied petroleum gas carriers. The company was founded in 1959 and is based in London, the United Kingdom. Stolt-Nielsen Limited is a subsidiary of Fiducia Ltd.",London,44 20 7611 8960,United Kingdom,[],http://www.stolt-nielsen.com,1,Aldwych House,Marine Shipping,4th Floor 71-91 Aldwych,82.1,82,92.15547,0,,,82,,5797,,82.1,84.30882,0,82,,5797,,,,,1587600000,0.993023,,,81.7,2,NOK,,4182,,,,6436300800,,,20281,3.1869802,81.7,81.9,,400,4182,134.6,54.466663,,5.72,69.6,81.7,False,,145400,82,OSL,STOLT-NIELSEN LTD,Stolt-Nielsen Limited,Europe/Oslo,CEST,False,7200000,EQUITY,SNI.OL,finmb_305831,no_market,,3.788,,-0.00336,19.849,,,1.5,,63023800,,,20.457,,,,1575072000,0.11141,-1544000,-0.113,,,3.9937427,0.61417,1638230400,1590883200,,,33134761,7650865664,,,,,,0.01,,,,,,,,https://logo.clearbit.com/stolt-nielsen.com,,,,,b9065de0-e668-3a66-871a-60fbe6d371a0,
SUNSB-ME,6600,Financial Services,,"Sunndal Sparebank, a savings bank, provides banking products and services for private and corporate customers in Norway. It offers payment and card solutions, such as BankID on mobile, bank cards, credit, mobile and online banking, international payments, Visa cards, and VIPPS; auto, building, holiday home, property, income, UNG, health, children, death fall, critical illness, disability, and other insurance, as well as health policies; car loans, mortgages, loans to other vehicles, and loans and refinancing; and savings and pensions, including share savings accounts, bank savings, BSU, fund savings, IPS, retirement savings, deposits pension, and VPS investor services to private customers. The company provides payment and card solutions, such as bank cards, payment terminals, eGiro/OCR, billing, credit, Web and mobile banking, and other payment services; financing solutions, including bank guarantees, construction loans, overdrafts, leasing, and corporate loans; liability, customer's, cyber, farmhouse agriculture, operating equipment and crop, property, health, landlord, home, craft, car, commercial, personal, travel, goods during transport, and occupational injuries insurance; savings and pensions; and other accounts and services to businesses in construction, property, trade and services, and agriculture industries. The company was founded in 1892 and is based in SunndalsÃ¸ra, Norway.",Sunndalsora,47 71 68 91 00,Norway,[],http://sunndal-sparebank.no,1,Sunndalsveien 15,Banks—Regional,,111,111,110.45255,0.072072074,0.296,,111,,911,,111,109.76471,8,111,,911,,,,8,1585267200,0.155369,,,111,2,NOK,15.973521,4555,,,,150642544,,,264,1.6049535,111,114,,,4555,117,,,,106,107,False,0.0721,,111,OSL,SUNNDAL SPAREBANK,Sunndal Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SUNSB-ME.OL,finmb_32452702,no_market,,4.445,,0.37075,,0.027777791,,,,1357140,,,369.061,,,,1577750400,0.015420001,5527000,6.949,,,0.30076328,0,1640908800,1585612800,,,931366,417244768,,,,,,-0.441,,,,,,,,https://logo.clearbit.com/sunndal-sparebank.no,,,,,dd197052-51d0-31d7-81d4-de6977485aa6,
STORM,,Real Estate,5,"Storm Real Estate ASA, an investment company, acquires and manages real estate properties in Russia. It owns and operates the Gasfield office building in Moscow with a net lettable area of approximately 11,500 square meters. Storm Real Estate ASA was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.stormrealestate.no,1,Haakon VIIS gate 5,Real Estate Services,,3.3,3.1,2.5957665,0.13,0,,3.16,,16985,,3.3,3.5111766,0.429,3.1,,16985,,,,,1464307200,1.513372,,,3.1,4,NOK,,2065,,,,27740520,,,65607,9.555811,3.1,3.38,,80000,2065,6.45,34.88889,,,1.26,3.14,False,,100000,3.16,OSL,STORM REAL EST ASA,Storm Real Estate ASA,Europe/Oslo,CEST,False,7200000,EQUITY,STORM.OL,finmb_38919651,no_market,,16.653,,-0.10816,89.859,-0.3373494,,0.09,,8834560,,,0.534,,,,1577750400,0,-314000,-0.036,,,5.8801503,0.47079,1640908800,1577750400,,,4904419,48344056,,1562716800,1:10,,,-0.45,,,,,,,,https://logo.clearbit.com/stormrealestate.no,,,,,dd6c75a6-28b5-3002-8b2b-f8724872256a,
SUSB-ME,6650,Financial Services,,"Surnadal Sparebank, an independent savings bank, provides various banking product and services to individuals and businesses in Norway. The company offers savings and pension accounts. It also provides mortgage, car, other vehicles, motor homes/caravans, motorcycles/quads, snowmobiles, construction, and home loans, as well as small loans and refinancing, and bridge financing; bank guarantees; and overdraft services. In addition, the company offers various insurance products, such as home and leisure insurance; liability, customer's, cyber, farm building agriculture, operating tools and crop, property, health, landlord, craft, commercial, personal, travel, large car, goods during transport, and occupational injuries insurance, as well as home insurance agriculture products; vehicle insurance comprising ATV/Quad biking, motorhome, boat, caravan, motorcycle, moped and scooter, private tractor, veteran vehicle, and snowmobile; and other insurance, including horse, and dog and breed cat. Further, it provides mobile, online, and Internet banking services; credit cards; bank cards; overseas payment services; fund savings; mobile payments; and vehicles, machinery, operating equipment, and movable properties leasing services. Additionally, the company offers iZettle, a mobile payment terminal. Surnadal Sparebank was founded in 1842 and is based in Surnadal, Norway.",Surnadal,47 71 66 27 00,Norway,[],http://www.bank.no,1,Bardshaugvegen 7,Banks—Regional,,107,106,107.38686,0.06542056,0.2025,,107,,338,,107,106.55882,7,106,,338,,,,7,1583280000,0.253954,,,106,2,NOK,3.2226005,0,,,,215641376,,,495,1.3999687,106,109,,,0,117,,,,100,105,False,0.0654,,107,OSL,SURNADAL SPAREBANK,Surnadal Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SUSB-ME.OL,finmb_58060310,no_market,,3.956,,0.43442002,,-0.023615718,,,,2015340,,,421.213,,,,1577750400,0.03771,66915000,33.203,,,0.25402823,0,1640908800,1585612800,,,1899140,609317888,,,,,,-0.407,,,,,,,,https://logo.clearbit.com/bank.no,47 71 66 27 27,,,,2e02084b-fec2-35c2-980f-3a238c630cc9,
TECH,0667,Technology,212,"Techstep ASA provides digital workplace services in Norway and Sweden. It offers mobile hardware, service, support, and mobility consultancy services; and software as a service telecom expense management modules. The company also provides industry-leading cloud-based PBX solutions and enterprise mobility management services, including mobile security, system design, implementation, and mobile device management. Techstep ASA is headquartered in Oslo, Norway.",Oslo,47 23 17 23 50,Norway,[],http://www.techstepasa.no,1,BrynsallEen 4,Software—Application,,2.86,2.82,2.7028468,,0,,2.84,,63652,,2.86,2.7764707,,2.82,,63652,,,,,,0.335578,,,2.74,4,NOK,,65529,,,,459076224,,,35815,0.40247425,2.74,2.8,,60000,65529,4.24,,,,1.95,2.74,False,,72100,2.84,OSL,TECHSTEP ASA,Techstep ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TECH.OL,finmb_371366152,no_market,,0.464,,-0.058130004,29.503,-0.31904763,,,,162792992,,,2.905,,,,1577750400,0.027460001,-66303000,-0.402,,,0.9707401,0.75827,1640908800,1585612800,,,37517372,528875200,,1457654400,1:10,,,,,,,,,,,https://logo.clearbit.com/techstepasa.no,,,,,,
TRVX,0283,Healthcare,20,"Targovax ASA, a clinical stage immuno-oncology company, engages in the development of oncolytic viruses to target hard-to-treat solid tumors. Its lead product candidate is ONCOS-102 that is in Phase I/II clinical studies for the treatment of mesothelioma, melanoma, peritoneal disease, and prostate cancer. It also develops neoantigen cancer vaccines targeting tumors with oncogenic RASÂmutations. The company has collaboration agreements with Cancer Research Institute, Ludwig Cancer Research, and AstraZeneca to develop ONCOS-102 for peritoneal disease; Sotio to develop ONCOS-102 for prostate cancer; Valo Therapeutics to develop RAS neoantigen coating of ONCOS viruses using PeptiCRAd technology; and Merck & Co., Inc. to evaluate ONCOS-102 in combination with KEYTRUDA in mesothelioma. Targovax ASA is based in Oslo, Norway.",Oslo,47 21 39 88 10,Norway,[],http://www.targovax.com,1,Lilleakerveien 2C,Biotechnology,,6.38,6.3,6.939927,,0,,6.35,,97018,,6.38,7.0258822,,6.3,,97018,,,,,,2.063953,,,6.18,2,NOK,,122356,,,,483155648,,,419357,188.51176,6.18,6.32,,0,122356,12,-2.2280703,,,3.515,6.28,False,,0,6.35,OSL,TARGOVAX ASA,Targovax ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TRVX.OL,finmb_144098164,no_market,,165.631,,0,-3.165,0.025723577,,-2.85,,76087504,,,5.387,,,,1577750400,0.25366,-132435000,-2.02,,,1.1787636,0.122279994,1640908800,1585612800,,,52861785,424513184,,,,,,,,,,,,,,https://logo.clearbit.com/targovax.com,,,,,fccf11ea-fe66-3f46-abef-9e2d0c89d3ee,
STB,1327,Financial Services,1683,"Storebrand ASA, through its subsidiaries, primarily provides insurance products and services in Norway and Sweden. It operates through four segments: Savings, Guaranteed Pension, Insurance, and Other. The Savings segment offers retirement savings, defined contribution pensions, asset management, and retail banking products. The Insurance segment provides health insurance, property and casualty insurance, personal risk products, employer's liability insurance, and pension-related insurance products. The Guaranteed Pension segment offers long-term pension savings products, such as defined benefit pensions, paid-up policies, and individual capital and pension insurance products. The Other segment provides life insurance products; and loans. The company also offers securities, and banking and investment services. It serves private individuals, corporate and retail markets, companies, municipalities, and public sector. Storebrand ASA was founded in 1767 and is headquartered in Lysaker, Norway.",Lysaker,47 22 31 50 50,Norway,[],http://www.storebrand.no,1,Professor Kohts vei 9,Financial Conglomerates,P.O. Box 500,50.3,50.24,53.326015,0.06461233,0,,50.74,,1699899,,50.3,51.79559,3.25,50.24,,1699899,,,,,1587600000,1.278488,,,49.99,2,NOK,12.847346,899840,,,,23640588288,,,2712131,0.37336874,49.99,50.6,,81400,899840,74.9,8.90493,,,33.84,50.58,False,,115200,50.74,OSL,STOREBRAND ASA,Storebrand ASA,Europe/Oslo,CEST,False,7200000,EQUITY,STB.OL,finmb_876161,no_market,,0.802,,0.02922,16.64,-0.17675942,,5.68,,467390016,,,73.592,,,,1577750400,0.64619005,1838000000,3.937,,,0.68730295,0.05957,1640908800,1593475200,,,457939559,50784727040,,,,,,-0.002,,,,,,,,https://logo.clearbit.com/storebrand.no,,,,,51fabac2-38a8-3ceb-a804-75f790a366ca,
SUBC,2086,Energy,12000,"Subsea 7 S.A. delivers offshore projects and services for the evolving energy industry worldwide. It provides subsea field development products and services, including project management, design and engineering, procurement, fabrication, survey, installation, and commissioning of production facilities on the seabed and the tie-back of its facilities to fixed or floating platforms or to the shore. The company also offers engineering, procurement, construction, and installation of subsea umbilicals, risers, and flowlines; life of field services, such as inspection, repair, maintenance, integrity management, and remote intervention of subsea infrastructure; conventional services comprising fabrication, installation, extension, and refurbishment of fixed and floating platforms and associated pipelines; hook-up services; and refurbishment of fixed and floating platforms and associated pipelines in shallow water. In addition, it operates heavy lifting operations for oil and gas structures; and installs offshore wind farm foundations and inter-array cables, as well as engages in the decommissioning of redundant offshore structures. Further, the company provides remotely operated vehicles (ROVs) and tooling services to support exploration and production activities. It has a fleet of 5 chartered vessels and 91 ROVs. Subsea 7 S.A. was incorporated in 1993 and is based in Luxembourg City, Luxembourg.",Luxembourg City,,Luxembourg,[],http://www.subsea7.com,1,"412F, Route d'Esch",Oil & Gas Equipment & Services,,68.46,69.98,69.57102,,0,,72.12,,714591,,68.46,65.54823,,69.98,,714591,,,,,1556150400,1.593023,,,69.46,2,NOK,,737685,,,,20828547072,,,1256681,5.870504,69.46,70.1,,128000,737685,110.1,280.32,,,38.5,69.98,False,,37100,72.12,OSL,SUBSEA 7 S.A.,Subsea 7 S.A.,Europe/Oslo,CEST,False,7200000,EQUITY,SUBC.OL,finmb_359868,no_market,,5.818,,-0.02892,43.359,-0.32364732,,0.25,,297211008,,,17.539,,,,1577750400,0.61302,-102600000,-0.341,,,3.995667,0.24016,1640908800,1585612800,,,223859945,20643172352,,,,,,,,,,,,,,https://logo.clearbit.com/subsea7.com,,,,,8610c031-034f-3083-a212-b713518bf428,
