ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,trailingPE,fullTimeEmployees,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
SUSB-ME,Surnadal Sparebank,Equity certificates,107.0,107.0,108.0,0,LP,215.0,,,0.0,0.0173,0.0723,6650,Financial Services,"Surnadal Sparebank, an independent savings bank, provides various banking product and services to individuals and businesses in Norway. The company offers savings and pension accounts. It also provides mortgage, car, other vehicles, motor homes/caravans, motorcycles/quads, snowmobiles, construction, and home loans, as well as small loans and refinancing, and bridge financing; bank guarantees; and overdraft services. In addition, the company offers various insurance products, such as home and leisure insurance; liability, customer's, cyber, farm building agriculture, operating tools and crop, property, health, landlord, craft, commercial, personal, travel, large car, goods during transport, and occupational injuries insurance, as well as home insurance agriculture products; vehicle insurance comprising ATV/Quad biking, motorhome, boat, caravan, motorcycle, moped and scooter, private tractor, veteran vehicle, and snowmobile; and other insurance, including horse, and dog and breed cat. Further, it provides mobile, online, and Internet banking services; credit cards; bank cards; overseas payment services; fund savings; mobile payments; and vehicles, machinery, operating equipment, and movable properties leasing services. Additionally, the company offers iZettle, a mobile payment terminal. Surnadal Sparebank was founded in 1842 and is based in Surnadal, Norway.",Surnadal,47 71 66 27 00,Norway,[],http://www.bank.no,1.0,Bardshaugvegen 7,Banks—Regional,,107.0,107.0,107.16666399999998,0.06542056,0.2025,,107.0,,155.0,,107.0,106.47058999999999,7.0,107.0,,155.0,,,,7.0,1583280000.0,0.253954,,,107.0,2.0,NOK,550.0,,,,215641376.0,,,481.0,1.3999687,107.0,108.0,,,550.0,117.0,,,,100.0,107.0,False,0.0654,,107.0,OSL,SURNADAL SPAREBANK,Surnadal Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUSB-ME.OL,finmb_58060310,no_market,,3.9560000000000004,,0.43442002,,-0.023615717999999997,,,,2015340.0,,,421.213,,,,1577750400.0,0.03771,66915000.0,33.203,,,0.25402823,0.0,1640908800.0,1585612800.0,,,1899140.0,609317888.0,,,,,,-0.40700000000000003,,,,,,,,https://logo.clearbit.com/bank.no,47 71 66 27 27,3.2226005,,,,,2e02084b-fec2-35c2-980f-3a238c630cc9,
TRVX,Targovax,Health care,6.41,6.41,6.45,112,,487.72,-0.0062,0.0016,-0.1122,-0.2683,0.0883,0283,Healthcare,"Targovax ASA, a clinical stage immuno-oncology company, engages in the development of oncolytic viruses to target hard-to-treat solid tumors. Its lead product candidate is ONCOS-102 that is in Phase I/II clinical studies for the treatment of mesothelioma, melanoma, peritoneal disease, and prostate cancer. It also develops neoantigen cancer vaccines targeting tumors with oncogenic RASÂmutations. The company has collaboration agreements with Cancer Research Institute, Ludwig Cancer Research, and AstraZeneca to develop ONCOS-102 for peritoneal disease; Sotio to develop ONCOS-102 for prostate cancer; Valo Therapeutics to develop RAS neoantigen coating of ONCOS viruses using PeptiCRAd technology; and Merck & Co., Inc. to evaluate ONCOS-102 in combination with KEYTRUDA in mesothelioma. Targovax ASA is based in Oslo, Norway.",Oslo,47 21 39 88 10,Norway,[],http://www.targovax.com,1.0,Lilleakerveien 2C,Biotechnology,,6.45,6.46,6.8232610000000005,,0.0,,6.52,,138568.0,,6.45,6.8711767,,6.46,,138568.0,,,,,,2.0592330000000003,,,6.35,2.0,NOK,160822.0,,,,487720896.0,,,362925.0,190.29297,6.35,6.41,,0.0,160822.0,12.0,-2.2491229,,,3.515,6.4,False,,0.0,6.52,OSL,TARGOVAX ASA,Targovax ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRVX.OL,finmb_144098164,no_market,,165.334,,0.0,-3.16,0.11206889,,-2.85,,76087504.0,,,5.3870000000000005,,,,1577750400.0,0.25366,-132435000.0,-2.02,,,1.1899016000000002,0.122279994,1640908800.0,1585612800.0,,,52861785.0,423752320.0,,,,,,,,,,,,,,https://logo.clearbit.com/targovax.com,,,20.0,,,,fccf11ea-fe66-3f46-abef-9e2d0c89d3ee,
TEAM,Team Tankers International,Industrials,3.68,3.4,3.74,30,,745.76,0.1084,0.0824,-0.08,-0.3185,-0.3655,HM 11,Industrials,"Team Tankers International Ltd., a shipping company, owns and operates chemical tankers for the seaborne transportation of liquid chemicals worldwide. The company transports various cargoes, such as organic chemicals, non-organic chemicals, petroleum products, vegetable oils, and lube oils. It operates 31 owned and 9 leased vessels. The company serves industrial chemical, oil, and mining companies. Team Tankers International Ltd. was founded in 1883 and is headquartered in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.teamtankers.com,1.0,Williams House,Marine Shipping,4th Floor 20 Reid Street,3.32,3.4,4.678623,,0.0,,3.74,,6830.0,,3.32,3.4388235000000003,,3.4,,6830.0,,,,,,-0.337979,,,3.4,4.0,NOK,55843.0,,,,746970048.0,,,19191.0,2.3216574,3.4,3.72,,,55843.0,7.65,,,,3.0,3.4,False,,,3.74,OSL,TEAM TANKERS INTL,Team Tankers International Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,TEAM.OL,finmb_28747656,no_market,,2.526,,-0.12687999,37.33,-0.42758626,,,,202980992.0,,,1.6569999999999998,,,,1577750400.0,0.00877,-40821000.0,-0.21600000000000003,,,2.2208812,0.113129996,1640908800.0,1585612800.0,,,139405841.0,812857216.0,,,,,,,,,,,,,,https://logo.clearbit.com/teamtankers.com,,,88.0,,,,9eb2925f-168c-30d3-8255-c18bb3011de9,
TECH,Techstep,Information technology,3.0,3.0,3.02,18,,488.38,0.0,0.1111,0.1194,-0.115,-0.2683,0667,Technology,"Techstep ASA provides digital workplace services in Norway and Sweden. It offers mobile hardware, service, support, and mobility consultancy services; and software as a service telecom expense management modules. The company also provides industry-leading cloud-based PBX solutions and enterprise mobility management services, including mobile security, system design, implementation, and mobile device management. Techstep ASA is headquartered in Oslo, Norway.",Oslo,47 23 17 23 50,Norway,[],http://www.techstepasa.no,1.0,BrynsallEen 4,Software—Application,,3.0,3.06,2.6892028,,0.0,,3.06,,49792.0,,3.0,2.745294,,3.06,,49792.0,,,,,,0.344333,,,2.9,4.0,NOK,222981.0,,,,488378976.0,,,37603.0,0.42816412,2.9,3.02,,60000.0,222981.0,4.18,,,,1.95,3.0,False,,72100.0,3.06,OSL,TECHSTEP ASA,Techstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TECH.OL,finmb_371366152,no_market,,0.484,,-0.058130004000000006,30.775,-0.2518704,,,,162792992.0,,,2.905,,,,1577750400.0,0.027460001,-66303000.0,-0.402,,,1.0327022,0.75827,1640908800.0,1585612800.0,,,37517372.0,551666240.0,,1457654400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/techstepasa.no,,,212.0,,,,98dc7594-ff78-3c96-a31e-cdf580ce8a5f,
TEL,Telenor,Communication services,143.35,143.3,143.35,3848,,200612.31,-0.0052,0.0149,0.0339,-0.0622,-0.17120000000000002,1360,Communication Services,"Telenor ASA, together with its subsidiaries, operates as a telecommunication company worldwide. Its principal products and services include mobile communication, fixed line communication, and broadcasting services. The company's mobile communication services comprise voice, data, internet, and content services, as well as customer equipment and messaging. Its fixed line services consist of telephony, Internet and TV, and leased lines, as well as data and managed services; and broadcast services include broadcasting and data communication services through satellite, and terrestrial radio and TV transmission. The company also provides wholesale services that enable the operators to route international voice, messaging, data, and signaling traffic through a single connection to a global network, as well as handles international roaming relationships. In addition, it offers digital services, such as international communication services and machine to machine communication, as well as Internet based services, digital media advertising, and financial services. Further, the company sells mobile devices/phones. Telenor ASA was founded in 1855 and is headquartered in Fornebu, Norway.",Fornebu,47 81 07 70 00,Norway,[],http://www.telenor.com,1.0,Snaroyveien 30,Telecom Services,,144.1,144.2,151.71378,0.060374737000000005,2.1818,,144.35,,1520380.0,,144.1,144.70588999999998,8.7,144.2,,1520380.0,,,,8.6,1602115200.0,0.271196,,,141.75,2.0,NOK,1304483.0,,,,204080562176.0,,,1780708.0,1.6725584,141.75,143.45,,301900.0,1304483.0,189.65,14.344999,,4.98,130.75,143.4,False,0.059699997000000005,230500.0,144.35,OSL,TELENOR ASA,Telenor ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,TEL.OL,finmb_658535,no_market,,2.885,,0.050980000000000004,7.813,-0.2181226,,10.0,,1422659968.0,,,19.729,,,,1577750400.0,0.30785,5539999744.0,4.374,,,7.271022299999999,0.53981996,1640908800.0,1593475200.0,,,613954891.0,352056541184.0,,,,,,0.55,,,,,,,,https://logo.clearbit.com/telenor.com,,32.796065999999996,20000.0,,,,cb2fb510-025f-3c23-9069-f636f51e0aa3,
TGS,TGS-NOPEC Geophysical Company,Energy,137.0,136.75,137.05,1555,,16016.3,-0.0137,0.0305,-0.02,-0.4698,-0.3094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THIN,Thin Film Electronics,Information technology,0.35,0.34,0.35,180,,122.81,-0.0319,0.0177,-0.053,-0.696,-0.7387999999999999,0160,Technology,"Thin Film Electronics ASA provides near field communications (NFC) solutions in Norway and internationally. The company offers NFC tags, electronic article surveillance anti-theft tags, and printed integrated systems. It also provides hardware, software, and integration services; and energy storage solutions for wearable devices, connected sensors, and others using solid-state lithium battery technology. The company was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 42 45 00,Norway,[],http://www.thinfilmnfc.com,1.0,Fridtjof Nansens Plass 4,Electronic Components,,0.35700000000000004,0.35700000000000004,1.0077428,,0.0,,0.35700000000000004,,5034430.0,,0.35700000000000004,0.39980882,,0.35700000000000004,,5034430.0,,,,,,2.038908,,,0.332,4.0,NOK,1491258.0,,,,122884176.0,,,4666585.0,155.54959,0.332,0.3458,,2859200.0,1491258.0,5.8,-6.9160004,,,0.2912,0.3432,False,,1223200.0,0.35700000000000004,OSL,THIN FILM ELECTRON,Thin Film Electronics ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,THIN.OL,finmb_740992,no_market,,56.505,,0.0,-1.126,-0.8691349,,-0.05,,355361984.0,,,-0.387,,,,1577750400.0,0.06763,-69498000.0,-1.19,,,,0.02408,1640908800.0,1585612800.0,,,43445147.0,44638700.0,,1572566400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/thinfilmnfc.com,,,23.0,,,,bea67659-9f1f-30a2-9bb3-0fd9bcef7d7c,
TIETOO,TietoEVRY,Information technology,271.0,270.0,271.2,21,,32088.82,0.0037,0.018000000000000002,0.051,-0.0119,,2101,Technology,"TietoEVRY Oyj operates as a software and services company. It operates through Digital Experience, Hybrid Infra, Industry Software, and Product Development Services segments. The Digital Experience segment provides consulting services, including design of service experiences, smart use of data, IT architecture consulting, and business process and change management, as well as system integration, and application development and management. The Hybrid Infra segment offers enterprises with life cycle management of IT infrastructure, which covers a variety of technologies. The Industry Software segment provides with industry-specific software products for business-critical processes of clients in the financial services, public and healthcare, and welfare sectors, as well as in the forest industry, and the energy and oil and gas segments. The Product Development Services segment offers software R&D services with a focus on the telecom sector, as well as new domains, such as automotive serving the communications infrastructure, consumer electronics, and semiconductor companies, and the automotive industry. The company also provides software advisory and consulting services, and industry specific software; engages in the design, implementation, and maintenance of customized solutions and IT operations. It operates in Finland, Sweden, Norway, Austria, the Baltic countries, Russia, and internationally. The company was formerly known as Tieto Oyj and changed its name to TietoEVRY Oyj in December 2019. TietoEVRY Oyj was founded in 1968 and is headquartered in Espoo, Finland.",Espoo,358 207 2010,Finland,[],http://www.tietoevry.com,1.0,Keilalahdentie 2-4,Information Technology Services,P.O.Box 2,270.0,271.0,257.31448,,0.0,,273.2,,1990.0,,270.0,264.71765,,271.0,,1990.0,,,,6.79,1600732800.0,0.791521,,,269.4,2.0,NOK,592.0,,,,32728127488.0,,,8580.0,,269.4,271.2,,,592.0,317.0,,,,201.2,270.2,False,0.0251,,273.2,OSL,TIETOEVRY OYJ,TietoEVRY Oyj,Europe/Oslo,CEST,False,7200000.0,EQUITY,TIETOO.OL,finmb_1034090,no_market,,,,0.02333,,inf,,,,118444000.0,,,,,,,1577750400.0,0.38723,,,,,,0.24724000000000002,1640908800.0,1593475200.0,,,54908237.0,31979862016.0,,,,,,,,,,,,,,https://logo.clearbit.com/tietoevry.com,,,23789.0,,,,73c9b7e7-badc-3724-8b79-ad47831de1e2,
TOM,Tomra Systems,Industrials,387.4,387.3,387.5,2611,,57187.95,-0.0077,0.0585,0.1235,0.3915,0.5004,1385,Industrials,"Tomra Systems ASA provides sensor-based solutions for optimal resource productivity worldwide. It operates through Collection Solutions and Sorting Solutions segments. The Collection Solutions segment produces, sells, and services reverse vending machines and related data management system. It is also involved in picking up, transporting, and processing empty beverage containers on behalf of beverage producers/fillers. This segment offers its solutions to the food retail industry in Europe and the United States. The Sorting Solutions segment provides sorting and processing technology for the fresh and processed food industries; sorting systems for waste and metal material streams; and ore sorting systems for the mining industry. Tomra Systems ASA was founded in 1972 and is headquartered in Asker, Norway.",Asker,47 66 79 91 00,Norway,[],http://www.tomra.com,1.0,Drengsrudhagen 2,Waste Management,,390.4,390.9,321.53525,0.0070440573999999995,0.59650004,,391.0,,209686.0,,390.4,357.36472000000003,2.75,390.9,,209686.0,,,,2.75,1588636800.0,0.391986,,,383.8,2.0,NOK,243469.0,,,,57202749440.0,,,317517.0,5.9783607000000005,383.8,387.6,,218400.0,243469.0,391.0,67.626526,,1.44,201.0,387.5,False,0.0069999998,98700.0,391.0,OSL,TOMRA SYSTEMS ASA,Tomra Systems ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOM.OL,finmb_878841,no_market,,6.3260000000000005,,0.07117000000000001,37.158,0.5096674,,5.73,,147620000.0,,,38.575,,,,1577750400.0,0.7127100000000001,681000000.0,4.605,,,10.045366,0.0,1640908800.0,1593475200.0,,,108186195.0,60533407744.0,,974851200.0,2:1,,,-0.022000000000000002,,,,,,,,https://logo.clearbit.com/tomra.com,47 66 79 91 11,84.14766999999999,4500.0,,,,2ec6aabb-d108-3aab-9fd6-ef3992573975,
TOTG,Totens Sparebank,Equity certificates,140.0,138.0,140.0,4,LP,857.43,0.0,0.0072,0.0,0.0636,0.1923,2850,Financial Services,"Totens Sparebank provides various banking and financial products and services in Norway. It provides savings; mortgages, loans, credit, and cards; pension products; VIPPS; insurance products; and asset management, leasing, payment, and real estate services, as well as online and mobile banking services. The company operates through five offices located in Mjosa, Gjovik, Lena, Raufoss, Hamar, and Raholt. Totens Sparebank was founded in 1854 and is headquartered in Lena, Norway.",Lena,47 61 14 12 00,Norway,[],http://www.totenbanken.no,1.0,Lenagata 30,Banks—Regional,,140.0,140.0,135.41304,0.060714286,0.46240002,,140.0,,363.0,,140.0,138.29411000000002,8.5,140.0,,363.0,,,,7.0,1585699200.0,0.200348,,,140.0,2.0,NOK,606.0,,,,857434176.0,,,745.0,2.1184866,140.0,140.0,,57000.0,606.0,149.0,9.408602,,,115.0,138.0,False,0.05,57000.0,140.0,OSL,TOTENS SPAREBANK,Totens Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOTG.OL,finmb_9237532,no_market,,10.922,,0.45233002,,0.13821137,,14.88,,6124530.0,,,305.61,,,,1577750400.0,0.0932,92504208.0,15.035,,,0.45810023,0.40230998,1640908800.0,1585612800.0,,,3870583.0,4420509696.0,,1335916800.0,340:240,,,-0.292,,,,,,,,https://logo.clearbit.com/totenbanken.no,47 61 14 12 65,9.311606,,,,,326bf409-d1ab-37b9-866a-96d0d87ae252,
TRE,Treasure,Industrials,11.0,11.0,11.15,10,,2363.19,-0.0045000000000000005,0.0476,0.0,-0.1609,-0.16399999999999998,1324,Financial Services,"Treasure ASA, through its 12.04% interest in Hyundai Glovis Co. Ltd., provides transportation and logistics services in South Korea. The company was incorporated in 2016 and is based in Lysaker, Norway. Treasure ASA is a subsidiary of Wilh. Wilhelmsen Holding ASA.",Lysaker,47 67 58 40 00,Norway,[],http://www.treasureasa.com,1.0,PO Box 33,Asset Management,,11.05,11.1,11.138622999999999,0.004162896,0.158,,11.3,,33620.0,,11.05,10.8970585,0.046,11.1,,33620.0,,,,0.4,1584057600.0,1.192926,,,11.0,2.0,NOK,17944.0,,,,2363185152.0,,,15186.0,172.89911999999998,11.0,11.15,,387700.0,17944.0,15.0,,,,7.5,11.0,False,0.0374,82400.0,11.3,OSL,TREASURE ASA,Treasure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRE.OL,finmb_20576757,no_market,,175.447,,3.4989002,,-0.17537308,,,,214835008.0,,,2.592,,,,1577750400.0,0.17005,47823000.0,0.22,,,4.2438273,0.75238997,1640908800.0,1577750400.0,,,53660012.0,2398004736.0,,,,,,,,,,,,,,https://logo.clearbit.com/treasureasa.com,,50.0,,,,,5f6188c3-c96f-3912-85c3-41d8eec4f9a9,
TYSB-ME,Tysnes Sparebank,Equity certificates,110.0,110.0,112.0,1,LP,166.88,,,-0.0265,-0.0604,0.0614,5680,Financial Services,"Tysnes Sparebank, a savings bank, provides banking products and services for private and business customers in Tysness and surrounding areas. It offers payment solutions, such as bank cards, credits, and mobile and online banking; insurance solutions, such as children, auto, death fall, health, buildings, holiday home, income, critical health, disability, and other insurance; loans, such as car loans, mortgages, loans to other vehicles, credit lines, and small loans; and share savings accounts, bank savings, BSU, fund savings, IPS, and retirement savings and pension accounts to private customers. The company also provides payment solutions, billing services, and Web and mobile banking services; financing services, such as bank guarantees, overdrafts, leasing, and corporate loans; liability, operational agriculture, property, health, home insurance, breeding and crew, car, and occupational insurance; and other accounts to companies in construction, property, trade and services, and agricultural industries. The company was incorporated in 1862 and is headquartered in Tysnes, Norway branches in Kvinnherad, Bergen, Odda, and Stord.",Tysnes,47 53 43 03 00,Norway,[],http://tysnes-sparebank.no,1.0,Teiglandsvegen 2,Banks—Regional,,111.0,110.0,111.71739,0.04036036,0.0,,110.0,,105.0,,111.0,111.41176599999999,4.48,110.0,,105.0,,,,4.48,1591920000.0,0.2028,,,110.0,2.0,NOK,4.0,,,,166878800.0,,,94.0,2.4520085,110.0,112.0,,,4.0,128.0,,,,98.0,110.0,False,0.0404,,110.0,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,9.551,,0.36630002,,,,,,1517080.0,,,210.553,,,,1577750400.0,0.026369999999999998,24930000.0,18.336,,,0.5224338,0.0,1640908800.0,1585612800.0,,,700022.0,650007040.0,,,,,,-0.485,,,,,,,,https://logo.clearbit.com/tysnes-sparebank.no,,5.999127400000001,,,,,de47baa7-16a7-3778-aa54-ecf4024100b0,
ULTIMO,Ultimovacs,Health care,44.0,43.1,44.0,75,,1406.83,0.0329,0.0837,0.0552,0.1224,0.2922,0379,Healthcare,"Ultimovacs ASA, a pharmaceutical company, develops immunotherapies for various cancers. The company engages in performing a clinical development program with clinical trials in Europe and the United States. Its lead product candidate is UV1, a peptide-based vaccine, which completed Phase I clinical trial that induces T cell response against the universal cancer antigen telomerase. The company was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,47 41 38 00 80,Norway,[],http://www.ultimovacs.com,1.0,Ullernchausseen 64,Biotechnology,,42.6,42.0,43.486958,,0.0,,44.0,,10805.0,,42.6,42.241177,,42.0,,10805.0,,,,,,,,,42.0,2.0,NOK,28451.0,,,,1406834048.0,,,26886.0,,42.0,44.0,,,28451.0,76.0,,,,26.0,43.1,False,,,44.0,OSL,ULTIMOVACS ASA,Ultimovacs ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ULTIMO.OL,finmb_241624822,no_market,,,,0.0,-9.804,,,,,31973500.0,,,15.06,,,,1577750400.0,0.28586999999999996,-76780000.0,-2.966,,,2.9216466,0.47478000000000004,1640908800.0,1585612800.0,,,15791553.0,800784704.0,,,,,,,,,,,,,,https://logo.clearbit.com/ultimovacs.com,,,19.0,,,,920d6ba7-6524-3ff3-bb26-c3e0e6f49e46,
VEI,Veidekke,Industrials,124.4,124.2,124.4,148,,16788.56,-0.0064,0.0163,0.018000000000000002,0.041,0.5727,0214,Industrials,"Veidekke ASA operates as a construction and property development company in Norway, Sweden, and Denmark. The company operates through Construction and Industrial segments. It undertakes various building construction, refurbishment, and civil engineering contracts; develops sites; and constructs non-residential and residential buildings. The company constructs office buildings, shopping centers, hotels, schools, health care buildings, cultural buildings, roads, railways, power plants, and industrial facilities. It also develops residential projects; operates and maintains public roads; and produces and sells asphalt and aggregates. The company was founded in 1936 and is headquartered in Oslo, Norway.",Oslo,47 21 05 50 00,Norway,[],http://www.veidekke.com,1.0,Skabos vei 4,Engineering & Construction,,125.2,125.2,105.333694,0.039936103,1.8519,,125.6,,41482.0,,125.2,121.0,5.0,125.2,,41482.0,,,,,1588809600.0,0.546457,,,123.8,2.0,NOK,25656.0,,,,16788527104.0,,,115325.0,0.4545302,123.8,124.4,,355700.0,25656.0,127.2,15.472636999999999,,,72.95,124.2,False,,48800.0,125.6,OSL,VEIDEKKE,Veidekke ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VEI.OL,finmb_876324,no_market,,0.892,,0.013669999999999998,25.14,0.58180666,,8.04,,134956000.0,,,16.167,,,,1577750400.0,0.44726002,288000000.0,2.3480000000000003,,,7.694686999999999,0.20325,1640908800.0,1585612800.0,,,188287200.0,32932999168.0,,1178668800.0,5:1,,,,,,,,,,,https://logo.clearbit.com/veidekke.com,,52.98126,8499.0,,,,fc39e9a5-b2f6-3ec9-9bfe-a075221688d9,
VISTIN,Vistin Pharma,Health care,13.2,13.2,13.3,87,,585.35,0.0,-0.0222,0.1,0.3777,1.0124,0661,Healthcare,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,47 35 98 42 00,Norway,[],http://www.vistin.com,1.0,Ostensjoveien 27,Drug Manufacturers—Specialty & Generic,,13.2,13.2,9.625725,0.07575758,0.0,,13.4,,68423.0,,13.2,13.019117,1.0,13.2,,68423.0,,,,1.0,1589932800.0,0.8658530000000001,,,13.0,2.0,NOK,120416.0,,,,585348736.0,,,262149.0,2.3669293,13.0,13.3,,14100.0,120416.0,15.0,11.282051,,,5.0,13.2,False,0.0758,34200.0,13.4,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VISTIN.OL,finmb_288390382,no_market,,1.095,,-0.26928,6.7410000000000005,0.81318676,,1.17,,44344600.0,,,6.372000000000001,,,,1577750400.0,0.19695,-66722000.0,-1.548,,,2.0715630000000003,0.62490004,1640908800.0,1585612800.0,,,27755724.0,270787616.0,,,,,,,,,,,,,,https://logo.clearbit.com/vistin.com,,,65.0,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,
VVL,Voss Veksel- og Landmandsbank,Financials,151.0,151.0,155.0,7,LP,332.76,0.0067,,0.0067,-0.0321,-0.0614,5700,Financial Services,"Voss Veksel- og Landmandsbank ASA provides financial products and services to private individuals and corporate customers in Norway. The company offers saving accounts; construction, corporate, car, and other vehicle loans; overdrafts facilities; and bank guarantees. It also provides bank cards; insurance and pension products; payment services; leasing services; and Internet, online, and mobile banking services. The company was founded in 1843 and is based in Voss, Norway.",Voss,47 56 52 35 00,Norway,[],http://vekselbanken.no,1.0,Vangsgata 24,Banks—Regional,,150.0,150.0,149.13768000000002,0.046666667,0.35,,151.0,,85.0,,150.0,150.70588999999998,7.0,150.0,,85.0,,,,7.0,1588550400.0,0.382694,,,150.0,2.0,NOK,24722.0,,,,332761728.0,,,290.0,3.1314919999999997,150.0,155.0,,34200.0,24722.0,171.0,8.273972500000001,,3.7,125.0,151.0,False,0.0467,38200.0,151.0,OSL,VOSS VEKSEL-OG LAN,Voss Veksel- og Landmandsbank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VVL.OL,finmb_20392694,no_market,,14.335,,0.41467,,-0.0625,,18.25,,2203720.0,,,259.54900000000004,,,,1577750400.0,0.07198,44064000.0,19.153,,,0.58177835,0.30106002,1640908800.0,1585612800.0,,,1983366.0,1523322368.0,,1399939200.0,20:1,,,-0.28600000000000003,,,,,,,,https://logo.clearbit.com/vekselbanken.no,47 56 51 27 47,7.8838824999999995,,,,,13d8dce8-f3ca-3f70-bdb9-6fe73d298889,
