ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
STORM,Storm Real Estate,Real estate,5.4,5.25,5.5,35,,47.71,-0.0442,0.5882000000000001,0.5976,0.5882000000000001,0.2273,,Real Estate,5.0,"Storm Real Estate ASA, an investment company, acquires and manages real estate properties in Russia. It owns and operates the Gasfield office building in Moscow with a net lettable area of approximately 11,500 square meters. Storm Real Estate ASA was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.stormrealestate.no,1.0,Haakon VIIS gate 5,Real Estate Services,5.65,5.6,2.71029,0.07592919999999999,0.0,,5.8,,248807.0,,5.65,3.5588572,0.429,5.6,,248807.0,,,,,1464307200.0,1.486643,,,5.1,2.0,NOK,12181.0,,,,47706624.0,,,60478.0,17.366808,5.1,5.5,,80000.0,12181.0,8.0,60.0,,,1.26,5.25,False,,100000.0,5.8,OSL,STORM REAL EST ASA,Storm Real Estate ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STORM.OL,finmb_38919651,no_market,,22.122,,3.1711,91.522,0.28409088,,0.09,,8834560.0,,,1.1340000000000001,,,,1577750400.0,0.0,8711000.0,0.986,,,4.7619050000000005,0.47079,1640908800.0,1593475200.0,,,1716821.0,60770280.0,,1562716800.0,1:10,,,,,,,,,,,https://logo.clearbit.com/stormrealestate.no,,,5.4766736,,,,,dd6c75a6-28b5-3002-8b2b-f8724872256a,
STRONG,StrongPoint,Information technology,18.4,18.3,18.55,70,LP,814.76,-0.0134,-0.0636,0.0138,0.5333,0.6356,2005,Industrials,512.0,"StrongPoint ASA develops and sells technology solutions for e-commerce and store operations in Norway, Sweden, and internationally. It operates through three segments: Retail Technology, Cash Security, and Labels. The company offers various retail solutions, including cash management, select and collect, click and collect, self-service, and electronic shelf labelling solutions, as well as retail management software and other solutions; and consultative services. It also provides cash security solutions for secure cash logistics. In addition, the company offers intelligent banknote neutralization system technology that protects cash in transit. Further, it sells retail solutions from third party technology providers and technology products; and manufactures and sells self-adhesive labels for various products and applications, as well as provides label design and printing services. The company was formerly known as PSI Group ASA and changed its name to StrongPoint ASA in September 2015. StrongPoint ASA is headquartered in RÃ¦lingen, Norway.",RÃ¦lingen,Norway,[],http://www.strongpoint.com,1.0,Slynga 10,Business Equipment & Supplies,18.65,18.65,13.159927,0.032171585,0.0,,18.65,,110328.0,,18.65,18.062857,0.6,18.65,,110328.0,,,,,1556496000.0,0.566782,,,18.3,2.0,NOK,41687.0,,,,821399552.0,,,113128.0,0.7440314,18.3,18.55,,406900.0,41687.0,20.1,16.863636,,,8.56,18.3,False,,200000.0,18.65,OSL,STRONGPOINT ASA,StrongPoint ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STRONG.OL,finmb_20358742,no_market,,0.877,,0.018170001,15.645,0.6577778000000001,,1.1,,44280300.0,,,6.907,,,,1577750400.0,0.31468,20063000.0,0.45,,,2.685681,0.31726,1640908800.0,1593475200.0,,,28506378.0,967725376.0,,1115596800.0,1:10,,,0.051,,,,,,,,https://logo.clearbit.com/strongpoint.com,47 03254,,41.22222,,,,,f08e3dc2-bb19-3597-895c-d147eea96f66,
SUBC,Subsea 7,Energy,69.66,69.62,69.7,1529,,20704.04,0.0084,0.0075,0.0208,-0.33630000000000004,-0.21,2086,Energy,,"Subsea 7 S.A. delivers offshore projects and services for the evolving energy industry worldwide. It provides subsea field development products and services, including project management, design and engineering, procurement, fabrication, survey, installation, and commissioning of production facilities on the seabed and the tie-back of its facilities to fixed or floating platforms or to the shore. The company also offers engineering, procurement, construction, and installation of subsea umbilicals, risers, and flowlines; life of field services, such as inspection, repair, maintenance, integrity management, and remote intervention of subsea infrastructure; conventional services comprising fabrication, installation, extension, and refurbishment of fixed and floating platforms and associated pipelines; hook-up services; and refurbishment of fixed and floating platforms and associated pipelines in shallow water. In addition, it operates heavy lifting operations for oil and gas structures; and installs offshore wind farm foundations and inter-array cables, as well as engages in the decommissioning of redundant offshore structures. Further, the company provides remotely operated vehicles (ROVs) and tooling services to support exploration and production activities. It has a fleet of 5 chartered vessels and 91 ROVs. Subsea 7 S.A. was incorporated in 1993 and is based in Luxembourg City, Luxembourg.",Luxembourg City,Luxembourg,[],http://www.subsea7.com,1.0,"412F, Route d'Esch",Oil & Gas Equipment & Services,69.08,69.22,63.693332999999996,,0.0,,70.88,,619330.0,,69.08,69.08115,,69.22,,619330.0,,,,,1556150400.0,1.630662,,,68.62,2.0,NOK,355335.0,,,,20685885440.0,,,991158.0,6.1859703,68.62,69.68,,128000.0,355335.0,110.1,278.4,,,38.5,69.6,False,,37100.0,70.88,OSL,SUBSEA 7 S.A.,Subsea 7 S.A.,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUBC.OL,finmb_359868,no_market,,6.1579999999999995,,-0.31124002,51.106,-0.21660239,,0.25,,297211008.0,,,14.515999999999998,,,,1577750400.0,0.61302,-1040800000.0,-3.495,,,4.794708999999999,0.24015999999999998,1640908800.0,1593475200.0,,,223303206.0,20590704640.0,,,,,,,,,,,,,,https://logo.clearbit.com/subsea7.com,,,,,,,,8610c031-034f-3083-a212-b713518bf428,
SUNSB-ME,Sunndal Sparebank,Equity certificates,116.0,116.0,117.0,2,LP,156.85,,,0.0357,0.0855,0.1349,6600,Financial Services,,"Sunndal Sparebank, a savings bank, provides banking products and services for private and corporate customers in Norway. It offers payment and card solutions, such as BankID on mobile, bank cards, credit, mobile and online banking, international payments, Visa cards, and VIPPS; auto, building, holiday home, property, income, UNG, health, children, death fall, critical illness, disability, and other insurance, as well as health policies; car loans, mortgages, loans to other vehicles, and loans and refinancing; and savings and pensions, including share savings accounts, bank savings, BSU, fund savings, IPS, retirement savings, deposits pension, and VPS investor services to private customers. The company provides payment and card solutions, such as bank cards, payment terminals, eGiro/OCR, billing, credit, Web and mobile banking, and other payment services; financing solutions, including bank guarantees, construction loans, overdrafts, leasing, and corporate loans; liability, customer's, cyber, farmhouse agriculture, operating equipment and crop, property, health, landlord, home, craft, car, commercial, personal, travel, goods during transport, and occupational injuries insurance; savings and pensions; and other accounts and services to businesses in construction, property, trade and services, and agriculture industries. The company was founded in 1892 and is based in SunndalsÃ¸ra, Norway.",SunndalsÃ¸ra,Norway,[],http://sunndal-sparebank.no,1.0,Sunndalsveien 15,Banks—Regional,118.0,116.0,110.72464,0.06779661,0.2829,,116.0,,150.0,,118.0,113.8,8.0,116.0,,150.0,,,,8.0,1585267200.0,0.163578,,,116.0,2.0,NOK,270.0,,,,157428240.0,,,281.0,1.6772487,116.0,117.0,,,270.0,118.0,,,,106.0,116.0,False,0.0678,,116.0,OSL,SUNNDAL SPAREBANK,Sunndal Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUNSB-ME.OL,finmb_32452702,no_market,,4.547,,0.37075,,0.07272732,,,,1357140.0,,,369.061,,,,1577750400.0,0.015420001000000001,5527000.0,6.949,,,0.31431118,0.0,1640908800.0,1585612800.0,,,931366.0,426744768.0,,,,,,-0.441,,,,,,,,https://logo.clearbit.com/sunndal-sparebank.no,47 71 68 91 00,,16.69305,,,,,dd197052-51d0-31d7-81d4-de6977485aa6,
SUSB-ME,Surnadal Sparebank,Equity certificates,109.0,108.0,109.0,0,LP,219.02,,,0.0381,0.0363,,6650,Financial Services,,"Surnadal Sparebank, an independent savings bank, provides various banking product and services to individuals and businesses in Norway. The company offers savings and pension accounts. It also provides mortgage, car, other vehicles, motor homes/caravans, motorcycles/quads, snowmobiles, construction, and home loans, as well as small loans and refinancing, and bridge financing; bank guarantees; and overdraft services. In addition, the company offers various insurance products, such as home and leisure insurance; liability, customer's, cyber, farm building agriculture, operating tools and crop, property, health, landlord, craft, commercial, personal, travel, large car, goods during transport, and occupational injuries insurance, as well as home insurance agriculture products; vehicle insurance comprising ATV/Quad biking, motorhome, boat, caravan, motorcycle, moped and scooter, private tractor, veteran vehicle, and snowmobile; and other insurance, including horse, and dog and breed cat. Further, it provides mobile, online, and Internet banking services; credit cards; bank cards; overseas payment services; fund savings; mobile payments; and vehicles, machinery, operating equipment, and movable properties leasing services. Additionally, the company offers iZettle, a mobile payment terminal. Surnadal Sparebank was founded in 1842 and is based in Surnadal, Norway.",Surnadal,Norway,[],http://www.bank.no,1.0,BÃ¥rdshaugvegen 7,Banks—Regional,109.0,109.0,106.49275,0.06422018,0.1973,,109.0,,457.0,,109.0,107.57143,7.0,109.0,,457.0,,,,7.0,1583280000.0,0.243302,,,109.0,2.0,NOK,50.0,,,,219672064.0,,,503.0,1.3145278,109.0,109.0,,,50.0,117.0,,,,100.0,109.0,False,0.0642,,109.0,OSL,SURNADAL SPAREBANK,Surnadal Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUSB-ME.OL,finmb_58060310,no_market,,2.682,,0.46785,,-0.031085312,,,,2015340.0,,,430.75,,,,1577750400.0,0.03771,78183000.0,38.794000000000004,,,0.25304702,0.0,1640908800.0,1593475200.0,,,1899140.0,448200608.0,,,,,,0.495,,,,,,,,https://logo.clearbit.com/bank.no,47 71 66 27 00,,2.809713,47 71 66 27 27,,,,2e02084b-fec2-35c2-980f-3a238c630cc9,
TRVX,Targovax,Health care,6.81,6.8,6.84,99,,518.16,-0.0258,-0.0381,0.0429,-0.2226,0.2873,0283,Healthcare,19.0,"Targovax ASA, a clinical stage immuno-oncology company, engages in the development of oncolytic viruses to target hard-to-treat solid tumors. Its lead product candidate is ONCOS-102 that is in Phase I/II clinical studies for the treatment of mesothelioma, melanoma, peritoneal disease, and prostate cancer. It also develops neoantigen cancer vaccines targeting tumors with oncogenic RASÂmutations. The company has collaboration agreements with Cancer Research Institute, Ludwig Cancer Research, and AstraZeneca to develop ONCOS-102 for peritoneal disease; Sotio to develop ONCOS-102 for prostate cancer; Valo Therapeutics to develop RAS neoantigen coating of ONCOS viruses using PeptiCRAd technology; and Merck & Co., Inc. to evaluate ONCOS-102 in combination with KEYTRUDA in mesothelioma. Targovax ASA is based in Oslo, Norway.",Oslo,Norway,[],http://www.targovax.com,1.0,Lilleakerveien 2C,Biotechnology,6.99,7.0,6.6607970000000005,,0.0,,7.07,,360097.0,,6.99,6.550286,,7.0,,360097.0,,,,,,2.0592330000000003,,,6.8,2.0,NOK,217653.0,,,,518155904.0,,,304285.0,183.15868,6.8,6.84,,0.0,217653.0,12.0,-2.3894737,,,3.515,6.8,False,,0.0,7.07,OSL,TARGOVAX ASA,Targovax ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRVX.OL,finmb_144098164,no_market,,175.13,,0.0,-3.9760000000000004,0.3786981,,-2.85,,76087504.0,,,4.755,,,,1577750400.0,0.25366,-120237000.0,-1.7480000000000002,,,1.4321766000000002,0.122279994,1640908800.0,1593475200.0,,,52946242.0,495442560.0,,,,,,,,,,,,,,https://logo.clearbit.com/targovax.com,47 21 39 88 10,,,,,,,fccf11ea-fe66-3f46-abef-9e2d0c89d3ee,
TEAM,Team Tankers International,Industrials,3.4,3.4,3.6,3,,689.01,0.0,0.16440000000000002,0.0,-0.3704,-0.5467,HM 11,Industrials,88.0,"Team Tankers International Ltd., a shipping company, owns and operates chemical tankers for the seaborne transportation of liquid chemicals worldwide. The company transports various cargoes, such as organic chemicals, non-organic chemicals, petroleum products, vegetable oils, and lube oils. It operates 31 owned and 9 leased vessels. The company serves industrial chemical, oil, and mining companies. Team Tankers International Ltd. was founded in 1883 and is headquartered in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.teamtankers.com,1.0,Williams House,Marine Shipping,3.4,3.5,4.369275599999999,,0.0,,3.5,,4455.0,,3.4,3.3125715,,3.5,,4455.0,,,,,,-0.337979,,,3.4,4.0,NOK,839.0,,,,690135424.0,,,16574.0,2.22781,3.4,3.6,,,839.0,7.65,,,,2.9,3.4,False,,,3.5,OSL,TEAM TANKERS INTL,Team Tankers International Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,TEAM.OL,finmb_28747656,no_market,,2.54,,-0.08359,29.713,-0.5374149,,,,202980992.0,,,1.6480000000000001,,,,1577750400.0,0.00877,-25894000.0,-0.171,,,2.0631068,0.113129996,1640908800.0,1593475200.0,,,139632852.0,786879360.0,,,,,,,,,,,,,,https://logo.clearbit.com/teamtankers.com,,4th Floor 20 Reid Street,,,,,,9eb2925f-168c-30d3-8255-c18bb3011de9,
TECH,Techstep,Information technology,3.5,3.5,3.6,40,,569.78,-0.0278,0.0542,0.2774,0.032400000000000005,-0.0278,0667,Technology,210.0,"Techstep ASA provides digital workplace services in Norway and Sweden. It offers mobile hardware, service, support, and mobility consultancy services; and software as a service telecom expense management modules. The company also provides industry-leading cloud-based PBX solutions and enterprise mobility management services, including mobile security, system design, implementation, and mobile device management. Techstep ASA is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.techstepasa.no,1.0,BrynsallEen 4,Software—Application,3.6,3.56,2.7170289,,0.0,,3.6,,107537.0,,3.6,3.0479998999999998,,3.56,,107537.0,,,,,,0.344333,,,3.36,4.0,NOK,79843.0,,,,569775488.0,,,64056.0,0.51388395,3.36,3.6,,60000.0,79843.0,3.88,,,,1.95,3.5,False,,72100.0,3.6,OSL,TECHSTEP ASA,Techstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TECH.OL,finmb_371366152,no_market,,0.564,,-0.05524,22.436,-0.07216501,,,,162792992.0,,,2.884,,,,1577750400.0,0.027460001,-61245000.0,-0.313,,,1.2135922,0.75827,1640908800.0,1593475200.0,,,36501541.0,625720320.0,,1457654400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/techstepasa.no,47 23 17 23 50,,,,,,,98dc7594-ff78-3c96-a31e-cdf580ce8a5f,
TEL,Telenor,Communication services,145.4,145.4,145.45,2224,,203481.2,0.0041,-0.0095,0.0323,-0.0488,-0.1818,1360,Communication Services,20000.0,"Telenor ASA, together with its subsidiaries, operates as a telecommunication company worldwide. Its principal products and services include mobile communication, fixed line communication, and broadcasting services. The company's mobile communication services comprise voice, data, internet, and content services, as well as customer equipment and messaging. Its fixed line services consist of telephony, Internet and TV, and leased lines, as well as data and managed services; and broadcast services include broadcasting and data communication services through satellite, and terrestrial radio and TV transmission. The company also provides wholesale services that enable the operators to route international voice, messaging, data, and signaling traffic through a single connection to a global network, as well as handles international roaming relationships. In addition, it offers digital services, such as international communication services and machine to machine communication, as well as Internet based services, digital media advertising, and financial services. Further, the company sells mobile devices/phones. Telenor ASA was founded in 1855 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://www.telenor.com,1.0,SnarÃ¸yveien 30,Telecom Services,144.8,145.0,149.08878,0.06008287,2.1818,,146.0,,1285087.0,,144.8,146.62,8.7,145.0,,1285087.0,,,,8.6,1602115200.0,0.271196,,,144.5,2.0,NOK,479543.0,,,,206925889536.0,,,1587236.0,1.6958776000000002,144.5,145.45,,301900.0,479543.0,189.2,14.545,,5.04,130.75,145.45,False,0.0594,230500.0,146.0,OSL,TELENOR ASA,Telenor ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,TEL.OL,finmb_658535,no_market,,2.8930000000000002,,0.050980000000000004,7.835,-0.23223758,,10.0,,1422659968.0,,,19.729,,,,1577750400.0,0.30785,5539999744.0,4.374,,,7.372396000000001,0.53981996,1640908800.0,1593475200.0,,,613954891.0,353043677184.0,,,,,,0.55,,,,,,,,https://logo.clearbit.com/telenor.com,47 81 07 70 00,,33.253315,,,,,cb2fb510-025f-3c23-9069-f636f51e0aa3,
TGS,TGS-NOPEC Geophysical Company,Energy,111.45,111.3,111.5,807,,13065.1,-0.0093,-0.0438,-0.16579999999999998,-0.5687,-0.4706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THIN,Thin Film Electronics,Information technology,0.28,0.27,0.28,463,,189.68,0.1079,-0.0827,-0.1721,-0.7579,-0.6681999999999999,0160,Technology,23.0,"Thin Film Electronics ASA designs, develops, and produces ultrathin energy storage solutions for wearable devices, connected sensors, and other applications. Its solid-state lithium battery technology enables it to produce rechargeable batteries with high energy densities and long product lifetimes. The company was founded in 2005 is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.thinfilmsystems.com,1.0,Fridtjof Nansens Plass 4,Electronic Components,0.2484,0.248,0.75229347,,0.0,,0.2998,,3626555.0,,0.2484,0.337,,0.248,,3626555.0,,,,,,2.038908,,,0.22899999999999998,4.0,NOK,7761577.0,,,,189675824.0,,,4433888.0,303.48132000000004,0.22899999999999998,0.27699999999999997,,2859200.0,7761577.0,5.8,-5.504,,,0.2174,0.2728,False,,1223200.0,0.2998,OSL,THIN FILM ELECTRON,Thin Film Electronics ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,THIN.OL,finmb_740992,no_market,,176.873,,0.0,-3.25,-0.8086287,,-0.05,,689228992.0,,,-0.086,,,,1577750400.0,0.06763,-63932000.0,-0.753,,,,0.02408,1640908800.0,1593475200.0,,,263923825.0,110545928.0,,1572566400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/thinfilmsystems.com,47 22 42 45 00,,,,,,,bea67659-9f1f-30a2-9bb3-0fd9bcef7d7c,
TIETOO,TietoEVRY,Information technology,264.4,264.0,265.0,57,,31307.32,0.0053,-0.012,-0.0127,-0.0359,,2101,Technology,23789.0,"TietoEVRY Oyj operates as a software and services company. It operates through Digital Experience, Hybrid Infra, Industry Software, and Product Development Services segments. The Digital Experience segment provides consulting services, including design of service experiences, smart use of data, IT architecture consulting, and business process and change management, as well as system integration, and application development and management. The Hybrid Infra segment offers enterprises with life cycle management of IT infrastructure, which covers a variety of technologies. The Industry Software segment provides with industry-specific software products for business-critical processes of clients in the financial services, public and healthcare, and welfare sectors, as well as in the forest industry, and the energy and oil and gas segments. The Product Development Services segment offers software R&D services with a focus on the telecom sector, as well as new domains, such as automotive serving the communications infrastructure, consumer electronics, and semiconductor companies, and the automotive industry. The company also provides software advisory and consulting services, and industry specific software; engages in the design, implementation, and maintenance of customized solutions and IT operations. It operates in Finland, Sweden, Norway, Austria, the Baltic countries, Russia, and internationally. The company was formerly known as Tieto Oyj and changed its name to TietoEVRY Oyj in December 2019. TietoEVRY Oyj was founded in 1968 and is headquartered in Espoo, Finland.",Espoo,Finland,[],http://www.tietoevry.com,1.0,Keilalahdentie 2-4,Information Technology Services,263.0,264.8,252.2884,,0.0,,265.6,,11069.0,,263.0,267.61713,,264.8,,11069.0,,,,6.79,1600732800.0,0.791521,,,264.0,2.0,NOK,5456.0,,,,31613777920.0,,,6735.0,,264.0,264.8,,,5456.0,317.0,,,,201.2,264.2,False,0.025899999,,265.6,OSL,TIETOEVRY OYJ,TietoEVRY Oyj,Europe/Oslo,CEST,False,7200000.0,EQUITY,TIETOO.OL,finmb_1034090,no_market,,,,0.02333,,inf,,,,118444000.0,,,,,,,1577750400.0,0.38723,,,,,,0.24724000000000002,1640908800.0,1593475200.0,,,54908237.0,31150753792.0,,,,,,,,,,,,,,https://logo.clearbit.com/tietoevry.com,358 207 2010,P.O.Box 2,,,,,,73c9b7e7-badc-3724-8b79-ad47831de1e2,
TOM,Tomra Systems,Industrials,403.7,403.5,403.8,3229,,59594.15,-0.0291,-0.0274,0.08220000000000001,0.4511,0.5781000000000001,1385,Industrials,4500.0,"Tomra Systems ASA provides sensor-based solutions for optimal resource productivity worldwide. It operates through Collection Solutions and Sorting Solutions segments. The Collection Solutions segment produces, sells, and services reverse vending machines and related data management system. It is also involved in picking up, transporting, and processing empty beverage containers on behalf of beverage producers/fillers. This segment offers its solutions to the food retail industry in Europe and the United States. The Sorting Solutions segment provides sorting and processing technology for the fresh and processed food industries; sorting systems for waste and metal material streams; and ore sorting systems for the mining industry. Tomra Systems ASA was founded in 1972 and is headquartered in Asker, Norway.",Asker,Norway,[],http://www.tomra.com,1.0,Drengsrudhagen 2,Waste Management,416.1,407.7,339.8813,0.0066089880000000005,0.59650004,,413.4,,241352.0,,416.1,387.77713,2.75,407.7,,241352.0,,,,2.75,1588636800.0,0.391986,,,403.0,2.0,NOK,274669.0,,,,59608952832.0,,,269342.0,6.2298374,403.0,403.8,,218400.0,274669.0,426.0,70.4712,,1.42,201.0,403.8,False,0.0066000004,98700.0,413.4,OSL,TOMRA SYSTEMS ASA,Tomra Systems ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOM.OL,finmb_878841,no_market,,6.723,,0.07117000000000001,39.486,0.6407728,,5.73,,147620000.0,,,38.575,,,,1577750400.0,0.7127100000000001,681000000.0,4.605,,,10.467919,0.0,1640908800.0,1593475200.0,,,108186195.0,64327241728.0,,974851200.0,2:1,,,-0.022000000000000002,,,,,,,,https://logo.clearbit.com/tomra.com,47 66 79 91 00,,87.687294,47 66 79 91 11,,,,2ec6aabb-d108-3aab-9fd6-ef3992573975,
TOTG,Totens Sparebank,Equity certificates,139.0,139.0,140.0,1,LP,851.31,0.0,0.0072,0.0072,0.056,0.1837,2850,Financial Services,94.0,"Totens Sparebank provides various banking and financial products and services in Norway. It provides savings; mortgages, loans, credit, and cards; pension products; VIPPS; insurance products; and asset management, leasing, payment, and real estate services, as well as online and mobile banking services. The company operates through five offices located in Mjosa, Gjovik, Lena, Raufoss, Hamar, and Raholt. Totens Sparebank was founded in 1854 and is headquartered in Lena, Norway.",Lena,Norway,[],http://www.totenbanken.no,1.0,Lenagata 30,Banks—Regional,139.0,139.0,134.84058000000002,0.06115108,0.4321,,139.0,,1035.0,,139.0,138.65715,8.5,139.0,,1035.0,,,,7.0,1585699200.0,0.200348,,,139.0,2.0,NOK,38.0,,,,851309696.0,,,398.0,2.0144145,139.0,140.0,,57000.0,38.0,149.0,9.341398,,,115.0,139.0,False,0.05,57000.0,139.0,OSL,TOTENS SPAREBANK,Totens Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOTG.OL,finmb_9237532,no_market,,10.219,,0.4264,,0.120967746,,14.88,,6124530.0,,,310.945,,,,1577750400.0,0.0932,92334208.0,14.632,,,0.44702438,0.40230998,1640908800.0,1593475200.0,,,3828079.0,4318759424.0,,1335916800.0,340:240,,,-0.040999999999999995,,,,,,,,https://logo.clearbit.com/totenbanken.no,47 61 14 12 00,,9.499725999999999,47 61 14 12 65,,,,326bf409-d1ab-37b9-866a-96d0d87ae252,
TRE,Treasure,Industrials,12.35,12.1,12.35,10,,2640.86,-0.0159,0.0378,0.17620000000000002,-0.0579,-0.0475,1324,Financial Services,,"Treasure ASA, through its 12.04% interest in Hyundai Glovis Co. Ltd., provides transportation and logistics services in South Korea. The company was incorporated in 2016 and is based in Lysaker, Norway. Treasure ASA is a subsidiary of Wilh. Wilhelmsen Holding ASA.",Lysaker,Norway,[],http://www.treasureasa.com,1.0,PO Box 33,Asset Management,12.55,12.7,10.791522,0.0036653385,,,12.85,,54417.0,,12.55,11.242857,0.046,12.7,,54417.0,,,,0.4,1584057600.0,1.192926,,,11.85,2.0,NOK,5685.0,,,,2668032512.0,,,20697.0,210.84499,11.85,12.35,,387700.0,5685.0,15.0,,,,7.5,12.1,False,0.032,82400.0,12.85,OSL,TREASURE ASA,Treasure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRE.OL,finmb_20576757,no_market,,215.017,,0.0,,-0.070370376,,,,216035008.0,,,1.774,,,,1577750400.0,0.17005,-236400992.0,-1.087,,,6.9616685,0.75238997,1640908800.0,1593475200.0,,,53364566.0,2720829184.0,,,,,,,,,,,,,,https://logo.clearbit.com/treasureasa.com,47 67 58 40 00,,,,,,,5f6188c3-c96f-3912-85c3-41d8eec4f9a9,
TYSB-ME,Tysnes Sparebank,Equity certificates,111.0,107.0,113.0,2,LP,168.4,0.0,0.0091,,-0.0519,0.0515,5680,Financial Services,,"Tysnes Sparebank, a savings bank, provides banking products and services for private and business customers in Tysness and surrounding areas. It offers payment solutions, such as bank cards, credits, and mobile and online banking; insurance solutions, such as children, auto, death fall, health, buildings, holiday home, income, critical health, disability, and other insurance; loans, such as car loans, mortgages, loans to other vehicles, credit lines, and small loans; and share savings accounts, bank savings, BSU, fund savings, IPS, and retirement savings and pension accounts to private customers. The company also provides payment solutions, billing services, and Web and mobile banking services; financing services, such as bank guarantees, overdrafts, leasing, and corporate loans; liability, operational agriculture, property, health, home insurance, breeding and crew, car, and occupational insurance; and other accounts to companies in construction, property, trade and services, and agricultural industries. The company was incorporated in 1862 and is headquartered in Tysnes, Norway branches in Kvinnherad, Bergen, Odda, and Stord.",Tysnes,Norway,[],http://tysnes-sparebank.no,1.0,Teiglandsvegen 2,Banks—Regional,111.0,111.0,110.710144,0.04036036,0.7261,,111.0,,17.0,,111.0,111.42857,4.48,111.0,,17.0,,,,4.48,1591920000.0,0.201016,,,111.0,2.0,NOK,200.0,,,,168395872.0,,,59.0,2.5407507000000003,111.0,113.0,,,200.0,128.0,,,,98.0,107.0,False,0.040700004,,111.0,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,6.5,,0.34339002,,,,,,1517080.0,,,210.553,,,,1577750400.0,0.026369999999999998,22759000.0,18.336,,,0.5271832,0.0,1640908800.0,1593475200.0,,,700022.0,430777056.0,,,,,,-0.24600000000000002,,,,,,,,https://logo.clearbit.com/tysnes-sparebank.no,47 53 43 03 00,,6.053664700000001,,,,,de47baa7-16a7-3778-aa54-ecf4024100b0,
