ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
SADG,Sandnes Sparebank,Equity certificates,59.8,59.6,59.8,13,,1251.03,0.0034,0.0136,0.017,-0.0208,0.0332,4306,Financial Services,133.0,"Sandnes Sparebank, an independent savings bank, provides a range of banking and investment products to retail and corporate customers in Norway. The company operates through three segments: Retail Market, Corporate Market, and Real Estate Agency. It offers fixed rate deposits, deposit accounts, BSU, escrow accounts for tax withholding, and other accounts; various loans and guarantees; and mobile and internet banking services. The company also provides real estate brokerage and general investment advisory services. Sandnes Sparebank was founded in 1875 and is headquartered in Sandnes, Norway.",Sandnes,47 51 67 67 00,Norway,[],http://www.sandnes-sparebank.no,1.0,Radhusgata 3,Banks—Regional,59.6,60.0,60.586859999999994,0.08389262,0.6849,,60.0,,5847.0,,59.6,58.388237,5.0,60.0,,5847.0,,,,5.0,1585699200.0,0.5156970000000001,,,59.6,2.0,NOK,2625.0,,,,1251033984.0,,,6812.0,2.1915436,59.6,59.8,,150000.0,2625.0,78.0,9.917081,,,50.0,59.6,False,0.083900005,100000.0,60.0,OSL,SANDNES SPAREBANK,Sandnes Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,SADG.OL,finmb_7009157,no_market,,17.961,,0.44356999999999996,,-0.05396825,,6.03,,20920300.0,,,130.786,,,,1577750400.0,0.25989,165028992.0,7.369,,,0.45723549999999996,0.21443,1640908800.0,1585612800.0,,,10346965.0,10253096960.0,,,,,,-0.42200000000000004,,,,,,,,https://logo.clearbit.com/sandnes-sparebank.no,,8.115077000000001,,,,,c56ac015-82e6-3bc7-8716-b1cd496f79ed,
SAS NOK,SAS AB,Industrials,8.21,8.15,8.26,102,,3139.09,0.013,-0.0103,0.0231,-0.431,-0.3362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SATS,SATS,Consumer discretionary,20.0,20.0,20.05,148,,3435.27,-0.0172,-0.0196,0.0267,-0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBANK,Sbanken,Financials,66.0,65.3,66.0,257,,7053.38,-0.012,0.0061,0.041,-0.1153,-0.0179,,Financial Services,338.0,"Sbanken ASA, a digital bank, provides various banking products to retail customers in Norway. The company offers deposit products, such as security deposit accounts and home savings account; and home loans, car loans, credit cards, overdraft facilities, personal loans, consumer loans, and custody account loans, as well as short-term loans. It also provides payment services, including payment of bills, international payments, invoice payments, card transactions, etc.; log-in, security solutions, etc.; and investment products, as well as online banking services. The company was formerly known as Skandiabanken ASA and changed its name to Sbanken ASA in November 2017. Sbanken ASA was founded in 2000 and is headquartered in Bergen, Norway.",Bergen,47 55 26 00 00,Norway,[],http://sbanken.no,1.0,Folke Bernadottesvei 38,Banks—Regional,66.8,66.9,60.426643000000006,0.026197603,0.0,,67.5,,46439.0,,66.8,64.45,1.75,66.9,,46439.0,,,,,1587945600.0,1.097117,,,65.1,2.0,NOK,47504.0,,,,7048271872.0,,,130958.0,4.1306686,65.1,65.8,,0.0,47504.0,77.6,9.053498,,,38.5,65.4,False,,0.0,67.5,OSL,SBANKEN ASA,Sbanken ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,SBANK.OL,finmb_215678890,no_market,,14.011,,0.4069,,0.0030031204,,7.29,,106792000.0,,,69.237,,,,1577750400.0,0.8619600000000001,694308992.0,6.497000000000001,,,0.95324755,0.0,1640908800.0,1593475200.0,,,78567128.0,23907196928.0,,,,,,0.048,,,,,,,,https://logo.clearbit.com/sbanken.no,,10.158534,,,,,d2bc4800-932a-3817-b298-6e2d130d91bc,
SCANA,Scana,Materials,1.09,1.07,1.08,86,,117.18,0.101,0.06860000000000001,-0.20440000000000005,0.3625,0.2529,4004,Basic Materials,,"Scana ASA, an industrial investment company, operates in the steel, valve control, offshore, property, and other businesses in Norway, South Korea, Sweden, China, the United States, Poland, Brazil, and Singapore. The company offers products, such as riser components for field development in very deep water. It also owns, develops, and manages properties. The company manages approximately 10,000 square meters of buildings, including smaller office buildings; manages properties and acreage in JÃ¸rpeland in Strand, east of Stavanger consisting of vacant land lots approximately 500 acres in size, as well as a cottage area that consists of approximately 20 plots near Liarvatn, northeast of JÃ¸rpeland; and owns and leases approximately 9,000 square meters of buildings in Volda primarily used for industry. In addition, it offers system solutions for offloading, mooring, turrets, and swivels for floating production and storage vessels; and hydraulic and pneumatic valve control systems for the oil, gas, and shipbuilding industries, including control panels, solenoid switches, hydraulic oil units, and/or PC/PLS-based systems for control and indication. The company was formerly known as Incus Investor ASA and changed its name to Scana ASA in May 2020. Scana ASA is based in Stavanger, Norway.",Stavanger,47 51 86 94 00,Norway,[],http://www.scana.no,1.0,Strandkaien 2,Steel,0.99,0.97,0.8744074000000001,,0.0,,1.09,,167267.0,,0.99,1.0385294,,0.97,,167267.0,,,,,1272499200.0,1.072674,,,0.97,4.0,NOK,485033.0,,,,117180456.0,,,762458.0,0.32629073,0.97,1.09,,,485033.0,1.78,,,,0.5,1.06,False,,,1.09,OSL,SCANA ASA,Scana ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,SCANA.OL,finmb_881976,no_market,,0.514,,0.0007700000000000001,59.114,0.13793099,,,,107505000.0,,,0.149,,,,1577750400.0,0.0,-4700000.0,0.002,,,7.3154364,0.76848,1640908800.0,1585612800.0,,,39910371.0,184436256.0,,,,,,,,,,,,,,https://logo.clearbit.com/scana.no,PO Box 878,545.0,47 51 91 99 80,,,,ea4c4847-296a-3d05-bde1-f6159291020f,
SSO,Scatec Solar,Utilities,157.4,156.7,157.4,1367,,21667.1,-0.0076,0.0227,-0.0088,0.2755,0.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHA,Schibsted ser. A,Communication services,338.0,338.0,338.1,1688,,35307.47,0.0015,0.0178,0.336,0.274,0.4202,0105,Communication Services,5006.0,"Schibsted ASA, together with its subsidiaries, operates as a media company. The company operates through Marketplaces, Publishing, and Growth segments. It operates online marketplaces that connect buyers and sellers; offers online classifieds services; and publishes printed and online newspapers, and subscription-based newspapers. The company is also involved in printing and distribution, as well as online consumer finance and price comparison activities. It operates in Norway, Sweden, France, Spain, other European countries, and internationally. The company was founded in 1839 and is headquartered in Oslo, Norway.",Oslo,47 23 10 66 00,Norway,[],http://www.schibsted.com,1.0,Akersgata 55,Publishing,337.5,339.4,245.30797,0.005925926,0.0,,341.6,,172825.0,,337.5,275.02856,2.0,339.4,,172825.0,,,,,1588809600.0,0.8116270000000001,,,332.1,2.0,NOK,159842.0,,,,74820698112.0,,,218967.0,3.9042318,332.1,336.9,,121500.0,159842.0,353.5,39.48598,,,170.0,336.7,False,,7700.0,341.6,OSL,SCHIBSTED ASA,Schibsted ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,SCHA.OL,finmb_878146,no_market,,4.731,,0.03313,34.510999999999996,0.43555927,,8.56,,104460000.0,,,45.603,,,,1577750400.0,0.52269,635000000.0,2.698,,,7.4117928,0.30409,1640908800.0,1593475200.0,,,165843552.0,90660823040.0,,,,,,0.738,,,,,,,,https://logo.clearbit.com/schibsted.com,Sentrum PO Box 490,125.27798500000002,47 23 10 66 01,,,,a21658e3-6dae-3714-b154-d6774d6e582d,
SCHB,Schibsted ser. B,Communication services,305.2,302.6,305.2,880,,39480.64,0.0007000000000000001,0.0066,0.3054,0.2121,0.3386,0105,Communication Services,5006.0,"Schibsted ASA, together with its subsidiaries, operates as a media company. The company operates through Marketplaces, Publishing, and Growth segments. It operates online marketplaces that connect buyers and sellers; offers online classifieds services; and publishes printed and online newspapers, and subscription-based newspapers. The company is also involved in printing and distribution, as well as online consumer finance and price comparison activities. It operates in Norway, Sweden, France, Spain, other European countries, and internationally. The company was founded in 1839 and is headquartered in Oslo, Norway.",Oslo,47 23 10 66 00,Norway,[],http://www.schibsted.com,1.0,Akersgata 55,Publishing,305.0,308.0,229.41897999999998,0.006557377,0.0,,308.0,,95614.0,,305.0,249.91176000000002,2.0,308.0,,95614.0,,,,,1557100800.0,0.8116270000000001,,,300.6,2.0,NOK,132061.0,,,,74759053312.0,,,115325.0,3.901015,300.6,305.0,,19800.0,132061.0,329.8,,,,164.4,304.2,False,,49700.0,308.0,OSL,SCHIBSTED ASA,Schibsted ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,SCHB.OL,finmb_878146,no_market,,4.333,,0.03313,31.612,0.35676157,,,,129360000.0,,,45.603,,,,1577750400.0,0.49286997,635000000.0,2.698,,,6.6925425999999995,0.26550999999999997,1640908800.0,1593475200.0,,,165843552.0,83045146624.0,,,,,,0.738,,,,,,,,https://logo.clearbit.com/schibsted.com,Sentrum PO Box 490,113.120834,47 23 10 66 01,,,,b1a894a0-8db7-323e-bced-65ce26c26d75,
SBX,SeaBird Exploration,Energy,4.27,4.23,4.27,33,LP,115.06,-0.0023,-0.0295,-0.049,-0.6221,-0.7487999999999999,4001,Energy,460.0,"SeaBird Exploration Plc, through its subsidiaries, provides marine 2D and 3D seismic data for the oil and gas industry in Europe, Africa, the Middle East, North and South America, and the Asia Pacific. The company offers 2D seismic, and 3D and 3D shallow water acquisition services; and operates source vessels that provide conventional undershoot, 4D repeat survey, wide azimuth, push reverse, long term charter and vessel management, and spot charter services. As of December 31, 2019, it had an active fleet of 6 vessels. The company was incorporated in 2000 and is headquartered in Limassol, Cyprus.",Limassol,,Cyprus,[],http://www.sbexp.com,1.0,Matrix Tower II,Oil & Gas Equipment & Services,4.28,4.25,1.8889582999999999,,0.0,,4.295,,40965.0,,4.28,4.55,,4.25,,40965.0,,,,,,2.865116,,,4.2,4.0,NOK,33447.0,,,,115053016.0,,,1793595.0,1.9780115000000003,4.2,4.25,,,33447.0,5.35,,,,0.17600000000000002,4.23,False,,,4.295,OSL,SEABIRD EXPL PLC,SeaBird Exploration Plc,Europe/Oslo,CEST,False,7200000.0,EQUITY,SBX.OL,finmb_26654204,no_market,,2.004,,-0.39963000000000004,-20.804000000000002,4.3500004,,,,26944500.0,,,1.7369999999999999,,,,1577750400.0,0.060829999999999995,-23245000.0,-0.863,,,2.4582615000000003,0.28686002,1640908800.0,1585612800.0,,,21850434.0,116562312.0,,1591228800.0,1:20,,,,,,,,,,,https://logo.clearbit.com/sbexp.com,Spyrou Kyprianou 15,,,,,,8ccc4807-977c-304d-b7ae-dfeb13660bc6,
SDRL,Seadrill,Energy,4.1,4.07,4.1,157,,409.94,-0.0068000000000000005,0.1602,0.023,-0.8,-0.873,HM 08,Energy,4538.0,"Seadrill Limited, an offshore drilling contractor, provides offshore drilling services to the oil and gas industry worldwide. It operates in three segments: Floaters, Jack-up Rigs, and Other. The Floaters segment offers drilling, completion, and maintenance services for offshore exploration and production wells. Its drilling contracts relates to semi-submersible rigs and drill ships for harsh and benign environments in mid, deep, and ultra-deep waters. The Jack-up Rigs segment provides drilling, completion, and maintenance services for offshore exploration and production wells. Its drilling contracts relate to jack-up rigs for operations in harsh and benign environment in shallow waters. The Other segment offers management services to third parties and related parties. The company operates a fleet of 35 drilling units, including 7 drill ships, 12 semi-submersible rigs, and 16 jack-up rigs. It serves oil super-majors, state-owned national oil companies, and independent oil and gas companies. Seadrill Limited was founded in 2005 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.seadrill.com,1.0,Par-la-Ville Place,Oil & Gas Drilling,4.128,4.12,6.9254527,,0.0,,4.17,,1256917.0,,4.128,4.128382,,4.12,,1256917.0,,,,,,2.958295,,,3.952,4.0,NOK,530166.0,,,,390447104.0,,,1238848.0,0.34583446,3.952,4.168,,,530166.0,33.84,,,,2.95,4.17,False,,,4.17,OSL,SEADRILL LTD,Seadrill Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,SDRL.OL,finmb_22532593,no_market,,5.7010000000000005,,-2.2037199,30.648000000000003,-0.8439909,,,,100330000.0,,,-0.528,,,,1577750400.0,0.37392,-2488000000.0,-24.88,,,,0.27479000000000003,1640908800.0,1585612800.0,,,69439318.0,6436161536.0,,,,,,,,,,,,,,https://logo.clearbit.com/seadrill.com,4th Floor 14 Par-la-Ville Road,,441 295 3494,,,,f34cf53e-3abd-370d-b16d-49b3354d00b7,
SSG,Self Storage Group,Industrials,24.2,24.3,24.6,10,,2040.75,-0.0122,0.0083,-0.0728,-0.1449,0.1362,278,Industrials,66.0,"Self Storage Group ASA engages in the rental of self-storage units to private individuals and businesses in Norway, Sweden, and Denmark. The company operates through OK Minilager, City Self-Storage, and Property segments. It operates climate controlled storage units and container based storage units. The company also retails storage ancillary goods, such as boxes, tapes, and bubble-wraps; distributes insurance products; and invests in real estate properties. As of July 2, 2020, it operated 113 facilities with a total lettable area of 140,300 square meters across Scandinavia. The company was founded in 1993 and is headquartered in Oslo, Norway.",Oslo,47 92 42 94 38,Norway,[],http://www.selfstoragegroup.no,1.0,Karenslyst AllE 2,Specialty Business Services,24.5,24.6,25.727007,,0.0,,24.6,,13199.0,,24.5,25.064707000000002,,24.6,,13199.0,,,,,,0.9354370000000001,,,24.1,2.0,NOK,2837.0,,,,2040752128.0,,,30685.0,7.403875,24.1,24.6,,0.0,2837.0,33.0,27.500002000000002,,,19.0,24.2,False,,0.0,24.6,OSL,SELF STORAGE GROUP,Self Storage Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,SSG.OL,finmb_540146654,no_market,,10.443,,0.23823000000000003,17.737000000000002,,,0.88,,84328600.0,,,12.686,,,,1577750400.0,0.52766997,65665000.0,0.83,,,1.9076148000000002,0.46776,1640908800.0,1585612800.0,,,39348561.0,2878521344.0,,,,,,0.371,,,,,,,,https://logo.clearbit.com/selfstoragegroup.no,,29.156628,,,,,c6cbba01-08d5-33e4-af37-a0c8cde4dcfd,
SBO,Selvaag Bolig,Real estate,50.0,50.0,50.1,235,,4664.05,-0.0196,-0.004,-0.0548,-0.0182,0.6165999999999999,0380,Real Estate,87.0,"Selvaag Bolig ASA, a housing development company, engages in the development, construction, and sale of residential properties in Greater Oslo, Bergen, Stavanger, Trondheim, and Stockholm. The company offers its properties under the Start, Home, and Pluss brands. The company was founded in 2008 and is headquartered in Oslo, Norway. Selvaag Bolig ASA is a subsidiary of Selvaag AS.",Oslo,47 23 13 70 00,Norway,[],http://www.selvaagboligasa.no,1.0,Silurveien 2,Real Estate Services,51.0,50.5,51.566788,0.068627454,0.2334,,50.5,,41037.0,,51.0,51.741177,3.5,50.5,,41037.0,,,,3.0,1587945600.0,0.594186,,,49.4,2.0,NOK,34585.0,,,,4664044544.0,,,82702.0,1.3564081000000001,49.4,50.1,,199000.0,34585.0,77.0,10.224949,,6.83,38.95,51.5,False,0.0588,2400.0,50.5,OSL,SELVAAG BOLIG AS,Selvaag Bolig ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,SBO.OL,finmb_104553470,no_market,,1.913,,0.52312,3.5069999999999997,0.09324753,,4.89,,93280896.0,,,26.229,,,,1577750400.0,0.21912001,1798752000.0,19.442999999999998,,,1.9062869999999998,0.57431,1640908800.0,1585612800.0,,,38860252.0,6577077248.0,,,,,,,,,,,,,,https://logo.clearbit.com/selvaagboligasa.no,,2.5716195,,,,,a7d9d772-1147-377d-a6d7-d4a6ebbfa4eb,
SHLF,Shelf Drilling,Energy,3.22,3.19,3.22,95,,438.51,0.0,-0.0388,0.0592,-0.8190999999999999,-0.8722,,Energy,2160.0,"Shelf Drilling, Ltd., through its subsidiaries, operates as a shallow water offshore drilling contractor in the Middle East, North Africa, the Mediterranean, South East Asia, India, and West Africa. It provides equipment and services for the drilling, completion, and well maintenance of shallow water offshore oil and natural gas wells. The company serves government owned or controlled energy companies, and integrated oil companies or independent exploration and production companies. As of December 31, 2019, it owned 32 independent-leg cantilever jack-up rigs. The company was founded in 2012 and is headquartered in Dubai, the United Arab Emirates.",Dubai,971 4 567 3400,United Arab Emirates,[],http://www.shelfdrilling.com,1.0,One JLT,Oil & Gas Drilling,3.22,3.29,8.425797,,0.0,,3.29,,537834.0,,3.22,3.2611763,,3.29,,537834.0,,,,,,1.363685,,,3.18,4.0,NOK,289268.0,,,,438506048.0,,,1019965.0,0.7185278,3.18,3.23,,0.0,289268.0,26.0,-7.0,,,2.74,3.19,False,,0.0,3.29,OSL,SHELF DRILLING LTD,"Shelf Drilling, Ltd.",Europe/Oslo,CEST,False,7200000.0,EQUITY,SHLF.OL,finmb_264429554,no_market,,2.318,,-0.52572,12.862,-0.86,,-0.46,,136182000.0,,,2.7569999999999997,,,,1577750400.0,0.61056,-320836000.0,-2.383,,,1.1679362,0.19802,1640908800.0,1585612800.0,,,78989858.0,1414829440.0,,,,,,,,,,,,,,https://logo.clearbit.com/shelfdrilling.com,Floor 12 Jumeirah Lakes Towers PO Box 212201,,971 4 567 3401,,,,251b3927-5ac6-3469-b7d9-67c98b0169c8,
SIOFF,Siem Offshore,Energy,0.87,0.87,0.9,17,,813.22,-0.0387,-0.0937,-0.2232,-0.3095,-0.3786,4610,Energy,1102.0,"Siem Offshore Inc., together with its subsidiaries, owns and operates offshore support vessels for the offshore energy service industry. It operates platform supply vessels (PSVs); offshore subsea construction vessels (OSCVs); anchor-handling tug supply vessels (AHTS vessels); other vessels, including fast crew, fast supply, and oil spill recovery vessels; and scientific core-drilling and others. As of March 31, 2020, it had a fleet of 33 vessels, which included seven PSVs, four OSCVs, ten AHTS vessels, two well-intervention vessels, one scientific core-drilling vessel, five Brazilian flagged vessels, and three Canadian flagged vessels comprising AHTS vessels and PSVs. It operates in Norway, North Sea, the Arctic Ocean, Northern Pacific Ocean, West Africa, Australia, South East Asia, Canada, and Brazil. The company was founded in 2005 and is headquartered in Kristiansand, Norway. Siem Offshore Inc. is a subsidiary of Siem Europe S.a r.l.",Kristiansand,47 38 60 04 00,Norway,[],http://www.siemoffshore.com,1.0,Nodeviga 14,Oil & Gas Midstream,0.905,0.925,0.97937953,,0.0,,0.93,,36259.0,,0.905,0.97132355,,0.925,,36259.0,,,,,1399334400.0,0.757558,,,0.7,4.0,NOK,85225.0,,,,813222912.0,,,92896.0,2.946919,0.7,0.885,,137000.0,85225.0,2.0,-43.5,,,0.6,0.87,False,,132200.0,0.93,OSL,SIEM OFFSHORE INC,Siem Offshore Inc.,Europe/Oslo,CEST,False,7200000.0,EQUITY,SIOFF.OL,finmb_23954324,no_market,,6.585,,-0.31768,19.942,-0.35357141,,-0.02,,934739008.0,,,0.335,,,,1577750400.0,0.00196,-92925000.0,-0.09300000000000001,,,2.5970150000000003,0.97419,1640908800.0,1585612800.0,,,32183056.0,1817055616.0,,,,,,,,,,,,,,https://logo.clearbit.com/siemoffshore.com,,,47 37 40 62 86,,,,a3c28fbe-b1c0-3929-ae8a-638a1b89f2da,
SIKRI-ME,Sikri Holding,Information technology,94.4,94.4,94.98,24,,1391.6,0.0151,-0.0063,,,,0271,Technology,101.0,"Sikri Holding AS provides case processing, and document management and archiving solutions to the public sector in Norway. Its products include Elements Sak-Arkiv, a case archive system for the management of public services; Elements eByggesak, a case management tool specially adapted for construction case processing; and Elements RiskManager, an electronic quality system that supports the business with quality and management processes, non-conformance management, notifications, and risk assessments for both the public and private sectors. The company's products also comprise Elements Cloud that supports external login, as well as integrates login solutions in the market, such as ADFS and SAML-based identity solutions; and Elements Lekdommer, a web-based solution for municipalities in connection with the election, updating, and exemption treatment of co-judges in the district court and co-judges and storage members in the storage court. In addition, it offers courses and training, consulting, and support, as well as provides personal counseling of key resources. The company was founded in 2000 and is based in Lysaker, Norway.",Oslo,,Norway,[],,1.0,Drammensveien 35,Information Technology Services,93.0,94.98,,,,,94.98,,,,93.0,,,94.98,,,,,,,,,,,93.6,2.0,NOK,4670.0,,,,1391597568.0,,,,,93.6,94.4,,,4670.0,94.98,,,,93.6,94.4,False,,,94.98,OSL,SIKRI HOLDING AS,Sikri Holding AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,SIKRI-ME.OL,finmb_665908878,no_market,,,,0.0,,,,,,14741500.0,,,4.162,,,,,,,,,,22.681402,,,1585612800.0,,,,1405493632.0,,,,,,979252.0,,,,,,,,,,,,,,,b6cf3402-2981-3a2a-bc32-abacced18a98,
SKUE,Skue Sparebank,Equity certificates,169.0,169.0,171.0,1,LP,350.38,0.0,-0.0117,0.006,0.1678,0.3505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOFTOX-ME,SoftOx Solutions,Health care,61.0,60.5,61.0,48,,472.81,-0.008100000000000001,0.0167,-0.0394,0.9935,,0275,Healthcare,12.0,"SoftOx Solutions AS, together with its subsidiaries, operates as a medtech company in Norway. Its SoftOx technology kills the microorganisms in biofilms by acting on various microbial components. The company engages in the development of SoftOx Wound Irrigation Solution that is under preclinical studies for the prevention and treatment of infections on breached or compromised skin, including acute wounds and skin lesions in patients with eczema; and SoftOx Biofilm Eradicator, which is in preclinical studies to treat biofilm infections in non-healing chronic wounds. The company was founded in 2012 and is headquartered in Oslo, Norway.",Oslo,47 97 75 90 71,Norway,[],http://www.soft-ox.com,1.0,Hoffsveien 1A,Biotechnology,61.5,60.5,65.08466999999999,,0.0,,63.0,,18042.0,,61.5,69.07353,,60.5,,18042.0,,,,,,-6.158945,,,60.5,2.0,NOK,9367.0,,,,472811008.0,,,91473.0,116.80025,60.5,61.0,,,9367.0,116.0,,,,18.0,60.5,False,,,63.0,OSL,SOFTOX SOLUTIONS,SoftOx Solutions AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,SOFTOX-ME.OL,finmb_545902392,no_market,,104.501,,0.0,-18.279,,,,,7751000.0,,,10.206,,,,1577750400.0,,-19330244.0,-2.494,,,5.9768763,,1640908800.0,1585612800.0,,,5103956.0,423022496.0,,1530489600.0,50:1,,,,,,,,,,,https://logo.clearbit.com/soft-ox.com,,,,,,,101cdf12-74dc-3bc7-9b72-4c9802a2c1d8,
SOGN,Sogn Sparebank,Equity certificates,100.0,97.0,99.0,0,LP,63.25,,,,-0.0654,0.0152,6885,Financial Services,,"Sogn Sparebank provides banking products and services in Norway. The company offers saving accounts; saving products comprising bank, fund, and retirement savings; and deposit pension products. It also provides loan products for cars and other vehicles, as well as other small loans; and insource products comprising children, auto, death, health, building, holiday home, income, critical health, disability, UNG, and other insurance. In addition, the company offers bell payment products; bank cards; and mobile and online banking services. The company was founded in 1971 and is based in Ãrdalstangen, Norway.",Ardalstangen,47 57 64 85 10,Norway,[],http://sognbank.no,1.0,Evensensveg 8,Banks—Regional,100.0,100.0,100.39416,0.03,0.0,,100.0,,101.0,,100.0,102.161766,3.0,100.0,,101.0,,,,3.0,1586995200.0,0.040116000000000006,,,100.0,2.0,NOK,0.0,,,,63250000.0,,,127.0,0.46226934,100.0,99.0,,0.0,0.0,110.0,,,,90.5,97.0,False,0.03,0.0,100.0,OSL,SOGN SPAREBANK,Sogn Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,SOGN.OL,finmb_9192756,no_market,,-2.852,,0.16574,,0.020408153999999998,,,,632500.0,,,1454.886,,,,1577750400.0,0.07202,2829000.0,4.57,,,0.06873391,0.45014998,1640908800.0,1585612800.0,,,368366.0,-390270016.0,,,,,,,,,,,,,,https://logo.clearbit.com/sognbank.no,,21.881838000000002,,,,,d0fe10f0-a92f-30e2-859a-ac83025e9a89,
SOLON,Solon Eiendom,Real estate,29.0,29.0,29.7,6,,2127.53,-0.0169,-0.0136,-0.0645,-0.2857,-0.1761,0161,Real Estate,,"Solon Eiendom ASA acquires, develops, and sells residential real estate properties in Norway. The company was formerly known as Bionor Pharma ASA and changed its name to Solon Eiendom ASA. The company was founded in 2006 and is headquartered in Oslo, Norway.",Oslo,47 22 29 66 90,Norway,[],http://www.soloneiendom.no,1.0,Olav Vs gate 5,Real Estate—Development,29.5,29.5,30.951096000000003,0.06779661,1.6694,,29.5,,12658.0,,29.5,30.147058,2.0,29.5,,12658.0,,,,,1557273600.0,0.49646999999999997,,,29.0,2.0,NOK,1647.0,,,,2127527040.0,,,31665.0,1.554059,29.0,29.5,,0.0,1647.0,40.6,10.394264999999999,,,24.0,29.0,False,,0.0,29.5,OSL,SOLON EIENDOM ASA,Solon Eiendom ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,SOLON.OL,finmb_410651936,no_market,,3.636,,0.053470000000000004,20.305999999999997,-0.14492756,,2.79,,73363000.0,,,16.987000000000002,,,,1577750400.0,0.14715999999999999,73203000.0,1.056,,,1.7071879,0.64419997,1640908800.0,1585612800.0,,,20671822.0,4978300416.0,,1490572800.0,1:200,,,,,,,,,,,https://logo.clearbit.com/soloneiendom.no,,27.462121999999997,,,,,abcae3f7-7509-3e50-8a01-ad5b236172c9,
SOFF,Solstad Offshore,Energy,0.52,0.52,0.52,73,,150.95,0.015700000000000002,0.015700000000000002,-0.0226,-0.4665,-0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
